iter	Accuracy	Logloss	MCC	Precision	Recall	F1
88	0.8594059406	0.4555899726	0.7125096326	0.8488745981	0.9166666667	0.8814691152
89	0.8574257426	0.4524433898	0.7082951784	0.8483870968	0.9131944444	0.8795986622
90	0.8594059406	0.4505249277	0.7125096326	0.8488745981	0.9166666667	0.8814691152
91	0.8594059406	0.4494225048	0.7125096326	0.8488745981	0.9166666667	0.8814691152
92	0.8673267327	0.4461967013	0.7285462641	0.8599348534	0.9166666667	0.887394958
93	0.8653465347	0.4452427898	0.7249768342	0.8525641026	0.9236111111	0.8866666667
94	0.8673267327	0.442120764	0.728726251	0.857605178	0.9201388889	0.8877721943
95	0.8693069307	0.4392354866	0.7325684311	0.862745098	0.9166666667	0.8888888889
96	0.8732673267	0.4383953153	0.7407545494	0.8660130719	0.9201388889	0.8922558923
97	0.8792079208	0.436949546	0.7528339387	0.8745874587	0.9201388889	0.89678511
98	0.8831683168	0.4351189939	0.7609173669	0.8803986711	0.9201388889	0.8998302207
99	0.8831683168	0.4323814842	0.7609173669	0.8803986711	0.9201388889	0.8998302207
100	0.8831683168	0.4313877995	0.7609173669	0.8803986711	0.9201388889	0.8998302207
101	0.8811881188	0.4311025946	0.7568230224	0.88	0.9166666667	0.8979591837
102	0.8831683168	0.4279417278	0.7608872144	0.8829431438	0.9166666667	0.8994889267
103	0.8811881188	0.4271338371	0.7568230224	0.88	0.9166666667	0.8979591837
104	0.8792079208	0.4261759073	0.7527477456	0.8795986622	0.9131944444	0.8960817717
105	0.8811881188	0.4249047114	0.7568230224	0.88	0.9166666667	0.8979591837
106	0.8851485149	0.4236552237	0.7650310615	0.880794702	0.9236111111	0.9016949153
107	0.8891089109	0.422204533	0.7733176521	0.8815789474	0.9305555556	0.9054054054
108	0.8910891089	0.4211443057	0.77732962	0.8844884488	0.9305555556	0.9069373942
109	0.8930693069	0.4197398771	0.7814896914	0.8848684211	0.9340277778	0.9087837838
110	0.895049505	0.4184698226	0.7854948471	0.8877887789	0.9340277778	0.910321489
111	0.895049505	0.4170888954	0.7854948471	0.8877887789	0.9340277778	0.910321489
112	0.8930693069	0.4151187448	0.7813481915	0.8874172185	0.9305555556	0.9084745763
113	0.8910891089	0.4144946816	0.77732962	0.8844884488	0.9305555556	0.9069373942
114	0.8930693069	0.4136217164	0.7814896914	0.8848684211	0.9340277778	0.9087837838
115	0.895049505	0.4117311192	0.7854948471	0.8877887789	0.9340277778	0.910321489
116	0.895049505	0.41079867	0.7854948471	0.8877887789	0.9340277778	0.910321489
117	0.895049505	0.4095887831	0.7854948471	0.8877887789	0.9340277778	0.910321489
118	0.895049505	0.409046126	0.7854948471	0.8877887789	0.9340277778	0.910321489
119	0.895049505	0.40814369	0.7854948471	0.8877887789	0.9340277778	0.910321489
120	0.895049505	0.4066777365	0.7854948471	0.8877887789	0.9340277778	0.910321489
121	0.899009901	0.4052283897	0.7935255745	0.8936877076	0.9340277778	0.9134125637
122	0.900990099	0.4034008799	0.7976653214	0.8940397351	0.9375	0.9152542373
123	0.900990099	0.4029211027	0.7976653214	0.8940397351	0.9375	0.9152542373
124	0.899009901	0.4023265834	0.7936600742	0.8910891089	0.9375	0.9137055838
125	0.900990099	0.401475478	0.7976653214	0.8940397351	0.9375	0.9152542373
126	0.904950495	0.399971295	0.8056971434	0.9	0.9375	0.9183673469
127	0.904950495	0.399345256	0.8056971434	0.9	0.9375	0.9183673469
128	0.9069306931	0.3984476073	0.8098296783	0.9003322259	0.9409722222	0.9202037351
129	0.9128712871	0.3974700403	0.8218918298	0.9093959732	0.9409722222	0.9249146758
130	0.9128712871	0.396688497	0.8218918298	0.9093959732	0.9409722222	0.9249146758
131	0.9128712871	0.3952595936	0.8218918298	0.9093959732	0.9409722222	0.9249146758
132	0.9128712871	0.3943206668	0.8218918298	0.9093959732	0.9409722222	0.9249146758
133	0.9188118812	0.3927424717	0.8340243879	0.9186440678	0.9409722222	0.9296740995
134	0.9188118812	0.3908336436	0.8340243879	0.9186440678	0.9409722222	0.9296740995
135	0.9207920792	0.3895126815	0.8380938076	0.9189189189	0.9444444444	0.9315068493
136	0.9227722772	0.3878004994	0.842140436	0.9220338983	0.9444444444	0.9331046312
137	0.9207920792	0.3864503961	0.8380849453	0.9217687075	0.9409722222	0.9312714777
138	0.9247524752	0.3841176342	0.8461954966	0.925170068	0.9444444444	0.9347079038
139	0.9267326733	0.3829256083	0.8502591455	0.9283276451	0.9444444444	0.9363166954
140	0.9287128713	0.382139528	0.8543315395	0.9315068493	0.9444444444	0.9379310345
141	0.9326732673	0.3811045846	0.862503193	0.9379310345	0.9444444444	0.9411764706
142	0.9346534653	0.3795442636	0.8666027696	0.9411764706	0.9444444444	0.9428076256
143	0.9306930693	0.3783507957	0.8584128359	0.9347079038	0.9444444444	0.9395509499
144	0.9326732673	0.3767672694	0.862503193	0.9379310345	0.9444444444	0.9411764706
145	0.9326732673	0.375045781	0.862503193	0.9379310345	0.9444444444	0.9411764706
146	0.9346534653	0.3743933576	0.8666027696	0.9411764706	0.9444444444	0.9428076256
147	0.9366336634	0.3734475302	0.8707117256	0.9444444444	0.9444444444	0.9444444444
148	0.9386138614	0.3717401694	0.8748302213	0.9477351916	0.9444444444	0.9460869565
149	0.9386138614	0.3707346657	0.8748302213	0.9477351916	0.9444444444	0.9460869565
150	0.9386138614	0.3702051059	0.8748302213	0.9477351916	0.9444444444	0.9460869565
151	0.9386138614	0.3685522202	0.8748302213	0.9477351916	0.9444444444	0.9460869565
152	0.9405940594	0.367569627	0.8787922427	0.9479166667	0.9479166667	0.9479166667
153	0.9405940594	0.3666652501	0.8787922427	0.9479166667	0.9479166667	0.9479166667
154	0.9405940594	0.3656621666	0.8787922427	0.9479166667	0.9479166667	0.9479166667
155	0.9425742574	0.3648156723	0.8829062169	0.9512195122	0.9479166667	0.9495652174
156	0.9405940594	0.3629982351	0.8787922427	0.9479166667	0.9479166667	0.9479166667
157	0.9405940594	0.3611558044	0.8787922427	0.9479166667	0.9479166667	0.9479166667
158	0.9405940594	0.3598253442	0.8787922427	0.9479166667	0.9479166667	0.9479166667
159	0.9405940594	0.3584755798	0.8787922427	0.9479166667	0.9479166667	0.9479166667
160	0.9405940594	0.3572595201	0.8786831377	0.9448275862	0.9513888889	0.9480968858
161	0.9405940594	0.3562223794	0.8787922427	0.9479166667	0.9479166667	0.9479166667
162	0.9425742574	0.3549410868	0.8827731213	0.9480968858	0.9513888889	0.9497400347
163	0.9425742574	0.3543628701	0.8827731213	0.9480968858	0.9513888889	0.9497400347
164	0.9425742574	0.3535229602	0.8827731213	0.9480968858	0.9513888889	0.9497400347
165	0.9425742574	0.3525516401	0.8827731213	0.9480968858	0.9513888889	0.9497400347
166	0.9425742574	0.350730138	0.8827731213	0.9480968858	0.9513888889	0.9497400347
167	0.9425742574	0.3497402744	0.8827731213	0.9480968858	0.9513888889	0.9497400347
168	0.9425742574	0.3488853661	0.8827731213	0.9480968858	0.9513888889	0.9497400347
169	0.9425742574	0.348155105	0.8827731213	0.9480968858	0.9513888889	0.9497400347
170	0.9425742574	0.346244215	0.8827731213	0.9480968858	0.9513888889	0.9497400347
171	0.9425742574	0.3451990251	0.8827731213	0.9480968858	0.9513888889	0.9497400347
172	0.9445544554	0.3436063313	0.8867731101	0.9482758621	0.9548611111	0.9515570934
173	0.9445544554	0.3431423349	0.8867731101	0.9482758621	0.9548611111	0.9515570934
174	0.9425742574	0.3419452476	0.8827731213	0.9480968858	0.9513888889	0.9497400347
175	0.9425742574	0.3412077073	0.8827731213	0.9480968858	0.9513888889	0.9497400347
176	0.9465346535	0.3394650047	0.8909822125	0.9547038328	0.9513888889	0.9530434783
177	0.9445544554	0.3378767603	0.8868727599	0.9513888889	0.9513888889	0.9513888889
178	0.9465346535	0.3368507362	0.8909822125	0.9547038328	0.9513888889	0.9530434783
179	0.9445544554	0.335879572	0.8868727599	0.9513888889	0.9513888889	0.9513888889
180	0.9445544554	0.3346072686	0.8868727599	0.9513888889	0.9513888889	0.9513888889
181	0.9445544554	0.3337888168	0.8868727599	0.9513888889	0.9513888889	0.9513888889
182	0.9485148515	0.3327366845	0.8951016392	0.958041958	0.9513888889	0.9547038328
183	0.9485148515	0.3313718785	0.8951016392	0.958041958	0.9513888889	0.9547038328
184	0.9485148515	0.3303952359	0.8951016392	0.958041958	0.9513888889	0.9547038328
185	0.9485148515	0.3293902275	0.8951016392	0.958041958	0.9513888889	0.9547038328
186	0.9485148515	0.3288662655	0.8951016392	0.958041958	0.9513888889	0.9547038328
187	0.9465346535	0.3277910966	0.8909822125	0.9547038328	0.9513888889	0.9530434783
188	0.9485148515	0.3267984425	0.8951016392	0.958041958	0.9513888889	0.9547038328
189	0.9465346535	0.3263338579	0.8909822125	0.9547038328	0.9513888889	0.9530434783
190	0.9504950495	0.3255646826	0.8992312011	0.9614035088	0.9513888889	0.9563699825
191	0.9485148515	0.324680161	0.8951016392	0.958041958	0.9513888889	0.9547038328
192	0.9504950495	0.3225581723	0.8992312011	0.9614035088	0.9513888889	0.9563699825
193	0.9504950495	0.3220154981	0.8992312011	0.9614035088	0.9513888889	0.9563699825
194	0.9504950495	0.3203559089	0.8992312011	0.9614035088	0.9513888889	0.9563699825
195	0.9544554455	0.3190655208	0.9075213793	0.9681978799	0.9513888889	0.9597197898
196	0.9564356436	0.3177384688	0.9116823227	0.9716312057	0.9513888889	0.9614035088
197	0.9544554455	0.3167301345	0.9075213793	0.9681978799	0.9513888889	0.9597197898
198	0.9544554455	0.3158835302	0.9075213793	0.9681978799	0.9513888889	0.9597197898
199	0.9544554455	0.3147872848	0.9075213793	0.9681978799	0.9513888889	0.9597197898
200	0.9544554455	0.3129318942	0.9075213793	0.9681978799	0.9513888889	0.9597197898
201	0.9564356436	0.3121130056	0.9116823227	0.9716312057	0.9513888889	0.9614035088
202	0.9564356436	0.3111995436	0.9116823227	0.9716312057	0.9513888889	0.9614035088
203	0.9584158416	0.3103768193	0.9155806467	0.9717314488	0.9548611111	0.9632224168
204	0.9584158416	0.309264839	0.9155806467	0.9717314488	0.9548611111	0.9632224168
205	0.9603960396	0.3084023538	0.919497554	0.9718309859	0.9583333333	0.965034965
206	0.9603960396	0.3073805017	0.919497554	0.9718309859	0.9583333333	0.965034965
207	0.9603960396	0.3060927334	0.919497554	0.9718309859	0.9583333333	0.965034965
208	0.9603960396	0.3054812039	0.919497554	0.9718309859	0.9583333333	0.965034965
209	0.9584158416	0.3042286743	0.9155806467	0.9717314488	0.9548611111	0.9632224168
210	0.9584158416	0.3024518487	0.9155806467	0.9717314488	0.9548611111	0.9632224168
211	0.9643564356	0.3015536668	0.9277931661	0.9787234043	0.9583333333	0.9684210526
212	0.9643564356	0.300873836	0.9277931661	0.9787234043	0.9583333333	0.9684210526
213	0.9603960396	0.2999575077	0.9197377444	0.975177305	0.9548611111	0.9649122807
214	0.9623762376	0.2988092262	0.9239057647	0.9786476868	0.9548611111	0.9666080844
215	0.9623762376	0.2975416681	0.9239057647	0.9786476868	0.9548611111	0.9666080844
216	0.9623762376	0.2966017424	0.9239057647	0.9786476868	0.9548611111	0.9666080844
217	0.9643564356	0.2957324322	0.9277931661	0.9787234043	0.9583333333	0.9684210526
218	0.9643564356	0.2943299283	0.9280848734	0.9821428571	0.9548611111	0.9683098592
219	0.9663366337	0.2934561402	0.9319574742	0.9822064057	0.9583333333	0.9701230228
220	0.9643564356	0.2925199763	0.9280848734	0.9821428571	0.9548611111	0.9683098592
221	0.9643564356	0.2920819445	0.9280848734	0.9821428571	0.9548611111	0.9683098592
222	0.9663366337	0.2913308581	0.9319574742	0.9822064057	0.9583333333	0.9701230228
223	0.9702970297	0.2900356202	0.9397584487	0.9823321555	0.9652777778	0.9737302977
224	0.9702970297	0.2888609558	0.9397584487	0.9823321555	0.9652777778	0.9737302977
225	0.9702970297	0.2883716931	0.9397584487	0.9823321555	0.9652777778	0.9737302977
226	0.9702970297	0.2878818627	0.9397584487	0.9823321555	0.9652777778	0.9737302977
227	0.9722772277	0.2869607662	0.9439040095	0.9858156028	0.9652777778	0.9754385965
228	0.9722772277	0.2862166493	0.9439040095	0.9858156028	0.9652777778	0.9754385965
229	0.9742574257	0.2855366613	0.9480608933	0.9893238434	0.9652777778	0.9771528998
230	0.9762376238	0.283616744	0.9517505418	0.985915493	0.9722222222	0.979020979
231	0.9762376238	0.2826708353	0.9517505418	0.985915493	0.9722222222	0.979020979
232	0.9742574257	0.2807397719	0.9476353677	0.9824561404	0.9722222222	0.9773123909
233	0.9762376238	0.279817532	0.9517505418	0.985915493	0.9722222222	0.979020979
234	0.9782178218	0.2790486808	0.9558769834	0.9893992933	0.9722222222	0.9807355517
235	0.9801980198	0.2778050298	0.9598137887	0.9894366197	0.9756944444	0.9825174825
236	0.9801980198	0.2764440558	0.9598137887	0.9894366197	0.9756944444	0.9825174825
237	0.9801980198	0.2753922032	0.9598137887	0.9894366197	0.9756944444	0.9825174825
238	0.9801980198	0.2737005216	0.9598137887	0.9894366197	0.9756944444	0.9825174825
239	0.9801980198	0.2722804986	0.9598137887	0.9894366197	0.9756944444	0.9825174825
240	0.9801980198	0.271142636	0.9598137887	0.9894366197	0.9756944444	0.9825174825
241	0.9821782178	0.2700824365	0.9639362507	0.9929328622	0.9756944444	0.9842381786
242	0.9821782178	0.2685173076	0.9639362507	0.9929328622	0.9756944444	0.9842381786
243	0.9821782178	0.2674311474	0.9639362507	0.9929328622	0.9756944444	0.9842381786
244	0.9821782178	0.2663212467	0.9639362507	0.9929328622	0.9756944444	0.9842381786
245	0.9821782178	0.2650268678	0.9639362507	0.9929328622	0.9756944444	0.9842381786
246	0.9821782178	0.2643796297	0.9639362507	0.9929328622	0.9756944444	0.9842381786
247	0.9821782178	0.2627937878	0.9639362507	0.9929328622	0.9756944444	0.9842381786
248	0.9821782178	0.2622464506	0.9639362507	0.9929328622	0.9756944444	0.9842381786
249	0.9821782178	0.2607473034	0.9639362507	0.9929328622	0.9756944444	0.9842381786
250	0.9821782178	0.2598267298	0.9639362507	0.9929328622	0.9756944444	0.9842381786
251	0.9821782178	0.2595077535	0.9639362507	0.9929328622	0.9756944444	0.9842381786
252	0.9821782178	0.258231054	0.9639362507	0.9929328622	0.9756944444	0.9842381786
253	0.9821782178	0.2574775874	0.9639362507	0.9929328622	0.9756944444	0.9842381786
254	0.9821782178	0.2560208506	0.9639362507	0.9929328622	0.9756944444	0.9842381786
255	0.9821782178	0.2549496275	0.9639362507	0.9929328622	0.9756944444	0.9842381786
256	0.9821782178	0.254097764	0.9639362507	0.9929328622	0.9756944444	0.9842381786
257	0.9821782178	0.253069215	0.9639362507	0.9929328622	0.9756944444	0.9842381786
258	0.9821782178	0.2519567731	0.9639362507	0.9929328622	0.9756944444	0.9842381786
259	0.9821782178	0.2509068662	0.9639362507	0.9929328622	0.9756944444	0.9842381786
260	0.9841584158	0.2500303273	0.9678770357	0.9929577465	0.9791666667	0.986013986
261	0.9841584158	0.2491935235	0.9678770357	0.9929577465	0.9791666667	0.986013986
262	0.9841584158	0.2474774982	0.9678770357	0.9929577465	0.9791666667	0.986013986
263	0.9841584158	0.2463531088	0.9678770357	0.9929577465	0.9791666667	0.986013986
264	0.9841584158	0.2459110808	0.9678770357	0.9929577465	0.9791666667	0.986013986
265	0.9841584158	0.2451742478	0.9678770357	0.9929577465	0.9791666667	0.986013986
266	0.9841584158	0.2441702218	0.9678770357	0.9929577465	0.9791666667	0.986013986
267	0.9841584158	0.2434705136	0.9678770357	0.9929577465	0.9791666667	0.986013986
268	0.9841584158	0.2423545163	0.9678770357	0.9929577465	0.9791666667	0.986013986
269	0.9841584158	0.2411978091	0.9678770357	0.9929577465	0.9791666667	0.986013986
270	0.9841584158	0.2405373418	0.9678770357	0.9929577465	0.9791666667	0.986013986
271	0.9841584158	0.2393870872	0.9678770357	0.9929577465	0.9791666667	0.986013986
272	0.9841584158	0.2382358578	0.9678770357	0.9929577465	0.9791666667	0.986013986
273	0.9841584158	0.2378441334	0.9678770357	0.9929577465	0.9791666667	0.986013986
274	0.9841584158	0.2368971074	0.9678770357	0.9929577465	0.9791666667	0.986013986
275	0.9841584158	0.2360229677	0.9678770357	0.9929577465	0.9791666667	0.986013986
276	0.9841584158	0.2352093851	0.9678770357	0.9929577465	0.9791666667	0.986013986
277	0.9841584158	0.233802032	0.9678770357	0.9929577465	0.9791666667	0.986013986
278	0.9841584158	0.233474485	0.9678770357	0.9929577465	0.9791666667	0.986013986
279	0.9841584158	0.2321983817	0.9678770357	0.9929577465	0.9791666667	0.986013986
280	0.9841584158	0.230896406	0.9678770357	0.9929577465	0.9791666667	0.986013986
281	0.9841584158	0.2298360465	0.9678770357	0.9929577465	0.9791666667	0.986013986
282	0.9841584158	0.2293861213	0.9678770357	0.9929577465	0.9791666667	0.986013986
283	0.9841584158	0.2286924008	0.9678770357	0.9929577465	0.9791666667	0.986013986
284	0.9841584158	0.2268991257	0.9678770357	0.9929577465	0.9791666667	0.986013986
285	0.9841584158	0.2253710479	0.9678770357	0.9929577465	0.9791666667	0.986013986
286	0.9841584158	0.2238704325	0.9678770357	0.9929577465	0.9791666667	0.986013986
287	0.9841584158	0.2233706116	0.9678770357	0.9929577465	0.9791666667	0.986013986
288	0.9841584158	0.2220656551	0.9678770357	0.9929577465	0.9791666667	0.986013986
289	0.9841584158	0.221360637	0.9678770357	0.9929577465	0.9791666667	0.986013986
290	0.9841584158	0.2202355728	0.9678770357	0.9929577465	0.9791666667	0.986013986
291	0.9841584158	0.2191153042	0.9678770357	0.9929577465	0.9791666667	0.986013986
292	0.9841584158	0.2180938836	0.9678770357	0.9929577465	0.9791666667	0.986013986
293	0.9841584158	0.2171541509	0.9678770357	0.9929577465	0.9791666667	0.986013986
294	0.9841584158	0.2164210779	0.9678770357	0.9929577465	0.9791666667	0.986013986
295	0.9861386139	0.2152596792	0.9718374511	0.9929824561	0.9826388889	0.9877835951
296	0.9861386139	0.2142692234	0.9718374511	0.9929824561	0.9826388889	0.9877835951
297	0.9861386139	0.2133841554	0.9718374511	0.9929824561	0.9826388889	0.9877835951
298	0.9861386139	0.2127076893	0.9718374511	0.9929824561	0.9826388889	0.9877835951
299	0.9861386139	0.211532294	0.9718374511	0.9929824561	0.9826388889	0.9877835951
