iter	Accuracy	Logloss	MCC	Precision	Recall	F1
105	0.8382838284	0.4474278903	0.6728147919	0.8309859155	0.8858858859	0.8575581395
106	0.8382838284	0.4468849566	0.6728147919	0.8309859155	0.8858858859	0.8575581395
107	0.8399339934	0.4454131702	0.6761240236	0.8333333333	0.8858858859	0.8588064047
108	0.8399339934	0.4443375931	0.6762465986	0.8314606742	0.8888888889	0.8592162554
109	0.8498349835	0.4428571087	0.6963118024	0.8418079096	0.8948948949	0.8675400291
110	0.8514851485	0.4422288301	0.6997473831	0.8422535211	0.8978978979	0.8691860465
111	0.8531353135	0.4408552195	0.7030410619	0.8446327684	0.8978978979	0.8704512373
112	0.8547854785	0.440432406	0.7063390831	0.8470254958	0.8978978979	0.8717201166
113	0.8531353135	0.4392214868	0.7030410619	0.8446327684	0.8978978979	0.8704512373
114	0.8531353135	0.4380824068	0.7030410619	0.8446327684	0.8978978979	0.8704512373
115	0.8564356436	0.4370411977	0.7097703215	0.8474576271	0.9009009009	0.8733624454
116	0.8630363036	0.4359073174	0.722974652	0.8571428571	0.9009009009	0.878477306
117	0.8646864686	0.4334216005	0.7262874898	0.8595988539	0.9009009009	0.8797653959
118	0.8613861386	0.4328594477	0.7195764485	0.8567335244	0.8978978979	0.8768328446
119	0.8646864686	0.4311076415	0.7263846948	0.8575498575	0.9039039039	0.8801169591
120	0.8696369637	0.4299005712	0.736528455	0.8607954545	0.9099099099	0.8846715328
121	0.8696369637	0.4295826801	0.736528455	0.8607954545	0.9099099099	0.8846715328
122	0.8696369637	0.4285448242	0.736528455	0.8607954545	0.9099099099	0.8846715328
123	0.8712871287	0.4268113679	0.7398208661	0.8632478632	0.9099099099	0.8859649123
124	0.8745874587	0.4254654982	0.7466918038	0.8640226629	0.9159159159	0.889212828
125	0.8729372937	0.424444616	0.7432501839	0.8636363636	0.9129129129	0.8875912409
126	0.8795379538	0.4228064139	0.756547268	0.8714285714	0.9159159159	0.8931185944
127	0.8828382838	0.4211405135	0.7631434127	0.8764367816	0.9159159159	0.8957415565
128	0.8828382838	0.4196624509	0.7631434127	0.8764367816	0.9159159159	0.8957415565
129	0.8828382838	0.4179082452	0.7631434127	0.8764367816	0.9159159159	0.8957415565
130	0.8828382838	0.4171310846	0.7631434127	0.8764367816	0.9159159159	0.8957415565
131	0.8844884488	0.4163857297	0.7664495094	0.878962536	0.9159159159	0.8970588235
132	0.8844884488	0.4156562858	0.7664495094	0.878962536	0.9159159159	0.8970588235
133	0.8844884488	0.4143985469	0.7664495094	0.878962536	0.9159159159	0.8970588235
134	0.8828382838	0.4131038198	0.7630600035	0.8786127168	0.9129129129	0.8954344624
135	0.8894389439	0.4110828979	0.7764621529	0.8843930636	0.9189189189	0.9013254786
136	0.8894389439	0.4093006662	0.7764621529	0.8843930636	0.9189189189	0.9013254786
137	0.8894389439	0.4080208895	0.7764621529	0.8843930636	0.9189189189	0.9013254786
138	0.896039604	0.4068105032	0.7898643023	0.8901734104	0.9249249249	0.9072164948
139	0.8943894389	0.4055711752	0.7864740334	0.8898550725	0.9219219219	0.9056047198
140	0.896039604	0.4046092039	0.7898643023	0.8901734104	0.9249249249	0.9072164948
141	0.896039604	0.4026015998	0.7897906534	0.8924418605	0.9219219219	0.9069423929
142	0.896039604	0.401469695	0.7897906534	0.8924418605	0.9219219219	0.9069423929
143	0.897689769	0.4001833082	0.7931719446	0.8927536232	0.9249249249	0.9085545723
144	0.896039604	0.3978929593	0.7897906534	0.8924418605	0.9219219219	0.9069423929
145	0.899339934	0.3969178428	0.7964854797	0.8953488372	0.9249249249	0.9098966027
146	0.899339934	0.3962705674	0.7964854797	0.8953488372	0.9249249249	0.9098966027
147	0.899339934	0.3953153789	0.7964854797	0.8953488372	0.9249249249	0.9098966027
148	0.900990099	0.3947063043	0.7998049995	0.8979591837	0.9249249249	0.9112426036
149	0.902640264	0.3934975527	0.8031305963	0.9005847953	0.9249249249	0.9125925926
150	0.9059405941	0.3924574259	0.809800391	0.9058823529	0.9249249249	0.9153046062
151	0.9075907591	0.3919592621	0.8131484038	0.9061583578	0.9279279279	0.9169139466
152	0.9075907591	0.3910793558	0.8131484038	0.9061583578	0.9279279279	0.9169139466
153	0.9059405941	0.3899412491	0.809819488	0.9035087719	0.9279279279	0.9155555556
154	0.9059405941	0.3892190622	0.809819488	0.9035087719	0.9279279279	0.9155555556
155	0.9059405941	0.3879507583	0.809819488	0.9035087719	0.9279279279	0.9155555556
156	0.9059405941	0.3868179467	0.809819488	0.9035087719	0.9279279279	0.9155555556
157	0.9059405941	0.3857629594	0.809819488	0.9035087719	0.9279279279	0.9155555556
158	0.9059405941	0.3854557878	0.809819488	0.9035087719	0.9279279279	0.9155555556
159	0.9075907591	0.3848064877	0.8131484038	0.9061583578	0.9279279279	0.9169139466
160	0.9075907591	0.3839963361	0.8131484038	0.9061583578	0.9279279279	0.9169139466
161	0.9092409241	0.3833714044	0.8165083798	0.9064327485	0.9309309309	0.9185185185
162	0.9125412541	0.3829320769	0.8231972715	0.9093567251	0.9339339339	0.9214814815
163	0.9141914191	0.3818443137	0.8265722795	0.9096209913	0.9369369369	0.9230769231
164	0.9125412541	0.3810917706	0.8231972715	0.9093567251	0.9339339339	0.9214814815
165	0.9125412541	0.3803330861	0.8231972715	0.9093567251	0.9339339339	0.9214814815
166	0.9125412541	0.3796769195	0.8231972715	0.9093567251	0.9339339339	0.9214814815
167	0.9108910891	0.378595005	0.8198344451	0.9090909091	0.9309309309	0.9198813056
168	0.9108910891	0.3778612642	0.8198344451	0.9090909091	0.9309309309	0.9198813056
169	0.9108910891	0.3770734581	0.8198344451	0.9090909091	0.9309309309	0.9198813056
170	0.9141914191	0.3748303908	0.8265204865	0.9120234604	0.9339339339	0.9228486647
171	0.9158415842	0.3741441526	0.8298501964	0.9147058824	0.9339339339	0.9242199108
172	0.9158415842	0.3735045126	0.8298501964	0.9147058824	0.9339339339	0.9242199108
173	0.9191419142	0.37282789	0.8365294718	0.9201183432	0.9339339339	0.9269746647
174	0.9224422442	0.3714588269	0.843207426	0.9230769231	0.9369369369	0.9299552906
175	0.9240924092	0.3705569089	0.8465476396	0.9233038348	0.9399399399	0.931547619
176	0.9257425743	0.370018526	0.8498853802	0.926035503	0.9399399399	0.9329359165
177	0.9273927393	0.3685413004	0.8532282124	0.9262536873	0.9429429429	0.9345238095
178	0.9290429043	0.3679667852	0.8565633344	0.9289940828	0.9429429429	0.9359165425
179	0.9290429043	0.3665944298	0.8565633344	0.9289940828	0.9429429429	0.9359165425
180	0.9306930693	0.3639373779	0.8599054604	0.9317507418	0.9429429429	0.9373134328
181	0.9306930693	0.3620483967	0.8599054604	0.9317507418	0.9429429429	0.9373134328
182	0.9339933993	0.360796821	0.8666110971	0.9373134328	0.9429429429	0.9401197605
183	0.9339933993	0.3604412861	0.8666110971	0.9373134328	0.9429429429	0.9401197605
184	0.9339933993	0.3598491664	0.8666110971	0.9373134328	0.9429429429	0.9401197605
185	0.9339933993	0.3582763799	0.8666110971	0.9373134328	0.9429429429	0.9401197605
186	0.9339933993	0.3576066896	0.8666110971	0.9373134328	0.9429429429	0.9401197605
187	0.9339933993	0.3563239854	0.8666110971	0.9373134328	0.9429429429	0.9401197605
188	0.9339933993	0.3557549271	0.8666110971	0.9373134328	0.9429429429	0.9401197605
189	0.9339933993	0.3544859985	0.8666110971	0.9373134328	0.9429429429	0.9401197605
190	0.9339933993	0.3539926094	0.8666110971	0.9373134328	0.9429429429	0.9401197605
191	0.9339933993	0.3528568528	0.8666110971	0.9373134328	0.9429429429	0.9401197605
192	0.9339933993	0.3516569685	0.8666110971	0.9373134328	0.9429429429	0.9401197605
193	0.9339933993	0.3506860582	0.8666110971	0.9373134328	0.9429429429	0.9401197605
194	0.9339933993	0.3494273424	0.8666110971	0.9373134328	0.9429429429	0.9401197605
195	0.9339933993	0.3487015957	0.8666110971	0.9373134328	0.9429429429	0.9401197605
196	0.9339933993	0.3476410952	0.8666110971	0.9373134328	0.9429429429	0.9401197605
197	0.9339933993	0.3472741773	0.8666110971	0.9373134328	0.9429429429	0.9401197605
198	0.9339933993	0.3458755169	0.8666110971	0.9373134328	0.9429429429	0.9401197605
199	0.9339933993	0.3450470815	0.8666110971	0.9373134328	0.9429429429	0.9401197605
200	0.9339933993	0.3443156875	0.8666110971	0.9373134328	0.9429429429	0.9401197605
201	0.9339933993	0.3432657808	0.8666110971	0.9373134328	0.9429429429	0.9401197605
202	0.9339933993	0.3424165008	0.8666110971	0.9373134328	0.9429429429	0.9401197605
203	0.9339933993	0.3414506793	0.8666110971	0.9373134328	0.9429429429	0.9401197605
204	0.9339933993	0.340307566	0.8666110971	0.9373134328	0.9429429429	0.9401197605
205	0.9372937294	0.3391902164	0.8733458733	0.9429429429	0.9429429429	0.9429429429
206	0.9372937294	0.3382452782	0.8733458733	0.9429429429	0.9429429429	0.9429429429
207	0.9372937294	0.3375442596	0.8733458733	0.9429429429	0.9429429429	0.9429429429
208	0.9372937294	0.3370184928	0.8733458733	0.9429429429	0.9429429429	0.9429429429
209	0.9372937294	0.3359492417	0.8733458733	0.9429429429	0.9429429429	0.9429429429
210	0.9405940594	0.3349097638	0.8801105486	0.9486404834	0.9429429429	0.9457831325
211	0.9405940594	0.3340354612	0.8801105486	0.9486404834	0.9429429429	0.9457831325
212	0.9405940594	0.3324907218	0.8801105486	0.9486404834	0.9429429429	0.9457831325
213	0.9405940594	0.3313141272	0.8801105486	0.9486404834	0.9429429429	0.9457831325
214	0.9405940594	0.3305368386	0.8801105486	0.9486404834	0.9429429429	0.9457831325
215	0.9405940594	0.330216089	0.8801105486	0.9486404834	0.9429429429	0.9457831325
216	0.9405940594	0.3293389073	0.8801105486	0.9486404834	0.9429429429	0.9457831325
217	0.9438943894	0.3288555036	0.8869058911	0.9544072948	0.9429429429	0.9486404834
218	0.9455445545	0.3284334497	0.8903153052	0.9573170732	0.9429429429	0.950075643
219	0.9422442244	0.3271437682	0.8835043381	0.9515151515	0.9429429429	0.9472096531
220	0.9438943894	0.3251709572	0.8869058911	0.9544072948	0.9429429429	0.9486404834
221	0.9455445545	0.3235688935	0.8903153052	0.9573170732	0.9429429429	0.950075643
222	0.9455445545	0.3225633622	0.8903153052	0.9573170732	0.9429429429	0.950075643
223	0.9422442244	0.3210615027	0.8835043381	0.9515151515	0.9429429429	0.9472096531
224	0.9438943894	0.3202696363	0.8869058911	0.9544072948	0.9429429429	0.9486404834
225	0.9438943894	0.319300624	0.8869058911	0.9544072948	0.9429429429	0.9486404834
226	0.9455445545	0.3182899067	0.8903153052	0.9573170732	0.9429429429	0.950075643
227	0.9471947195	0.3171146912	0.8937326786	0.9602446483	0.9429429429	0.9515151515
228	0.9488448845	0.3163144836	0.89715811	0.963190184	0.9429429429	0.9529590288
229	0.9471947195	0.315486455	0.8937326786	0.9602446483	0.9429429429	0.9515151515
230	0.9455445545	0.3145675676	0.8903153052	0.9573170732	0.9429429429	0.950075643
231	0.9455445545	0.313075317	0.8903153052	0.9573170732	0.9429429429	0.950075643
232	0.9438943894	0.3122305271	0.8869058911	0.9544072948	0.9429429429	0.9486404834
233	0.9471947195	0.311389058	0.8937326786	0.9602446483	0.9429429429	0.9515151515
234	0.9488448845	0.3107498228	0.89715811	0.963190184	0.9429429429	0.9529590288
235	0.9471947195	0.3097082974	0.8937326786	0.9602446483	0.9429429429	0.9515151515
236	0.9471947195	0.3092665863	0.8937326786	0.9602446483	0.9429429429	0.9515151515
237	0.9488448845	0.3082818301	0.8969712524	0.9603658537	0.9459459459	0.9531013616
238	0.9488448845	0.307842778	0.8969712524	0.9603658537	0.9459459459	0.9531013616
239	0.9488448845	0.3073145089	0.8969712524	0.9603658537	0.9459459459	0.9531013616
240	0.9488448845	0.306379295	0.8969712524	0.9603658537	0.9459459459	0.9531013616
241	0.9504950495	0.3052728729	0.9002215097	0.9604863222	0.9489489489	0.9546827795
242	0.9537953795	0.3035065079	0.9070409976	0.9663608563	0.9489489489	0.9575757576
243	0.9537953795	0.3022477513	0.9070409976	0.9663608563	0.9489489489	0.9575757576
244	0.9537953795	0.3014945937	0.9070409976	0.9663608563	0.9489489489	0.9575757576
245	0.9554455446	0.3003560376	0.9102831467	0.9664634146	0.951951952	0.9591527988
246	0.9554455446	0.2988981041	0.9102831467	0.9664634146	0.951951952	0.9591527988
247	0.9570957096	0.2981237779	0.9135371282	0.9665653495	0.954954955	0.9607250755
248	0.9570957096	0.2970630965	0.9135371282	0.9665653495	0.954954955	0.9607250755
249	0.9570957096	0.296423785	0.9135371282	0.9665653495	0.954954955	0.9607250755
250	0.9570957096	0.2959745411	0.9135371282	0.9665653495	0.954954955	0.9607250755
251	0.9570957096	0.2947462255	0.9135371282	0.9665653495	0.954954955	0.9607250755
252	0.9570957096	0.2940933558	0.9135371282	0.9665653495	0.954954955	0.9607250755
253	0.9570957096	0.2936233726	0.9135371282	0.9665653495	0.954954955	0.9607250755
254	0.9620462046	0.29213111	0.9235950409	0.9725609756	0.957957958	0.965204236
255	0.9603960396	0.2910520332	0.9203493166	0.9724770642	0.954954955	0.9636363636
256	0.9603960396	0.2899895074	0.9203493166	0.9724770642	0.954954955	0.9636363636
257	0.9603960396	0.2887906584	0.9203493166	0.9724770642	0.954954955	0.9636363636
258	0.9603960396	0.2884238423	0.9203493166	0.9724770642	0.954954955	0.9636363636
259	0.9603960396	0.2870674033	0.9203493166	0.9724770642	0.954954955	0.9636363636
260	0.9620462046	0.2857899591	0.9237678946	0.9754601227	0.954954955	0.9650986343
261	0.9620462046	0.2851626229	0.9237678946	0.9754601227	0.954954955	0.9650986343
262	0.9620462046	0.2846356075	0.9237678946	0.9754601227	0.954954955	0.9650986343
263	0.9620462046	0.2838912727	0.9237678946	0.9754601227	0.954954955	0.9650986343
264	0.9620462046	0.282291168	0.9237678946	0.9754601227	0.954954955	0.9650986343
265	0.9620462046	0.2805088617	0.9237678946	0.9754601227	0.954954955	0.9650986343
266	0.9620462046	0.2797020104	0.9237678946	0.9754601227	0.954954955	0.9650986343
267	0.9653465347	0.278715501	0.9302509881	0.9756097561	0.960960961	0.9682299546
268	0.9669966997	0.2780138968	0.9336576355	0.9785932722	0.960960961	0.9696969697
269	0.9669966997	0.2775499783	0.9336576355	0.9785932722	0.960960961	0.9696969697
270	0.9669966997	0.2770280552	0.9336576355	0.9785932722	0.960960961	0.9696969697
271	0.9669966997	0.2761557736	0.9336576355	0.9785932722	0.960960961	0.9696969697
272	0.9669966997	0.2758101133	0.9336576355	0.9785932722	0.960960961	0.9696969697
273	0.9653465347	0.2750550366	0.9302509881	0.9756097561	0.960960961	0.9682299546
274	0.9653465347	0.2734846615	0.9302509881	0.9756097561	0.960960961	0.9682299546
275	0.9636963696	0.2720565107	0.9270034761	0.9755351682	0.957957958	0.9666666667
276	0.9636963696	0.2709566561	0.9270034761	0.9755351682	0.957957958	0.9666666667
277	0.9653465347	0.2702317488	0.9304203407	0.9785276074	0.957957958	0.9681335357
278	0.9653465347	0.269397572	0.9304203407	0.9785276074	0.957957958	0.9681335357
279	0.9653465347	0.268815275	0.9304203407	0.9785276074	0.957957958	0.9681335357
280	0.9669966997	0.2677355293	0.9336576355	0.9785932722	0.960960961	0.9696969697
281	0.9669966997	0.2666946893	0.9336576355	0.9785932722	0.960960961	0.9696969697
282	0.9669966997	0.2661756885	0.9336576355	0.9785932722	0.960960961	0.9696969697
283	0.9686468647	0.265529004	0.9370727869	0.981595092	0.960960961	0.971168437
284	0.9686468647	0.2644488827	0.9370727869	0.981595092	0.960960961	0.971168437
285	0.9686468647	0.2639931771	0.9370727869	0.981595092	0.960960961	0.971168437
286	0.9686468647	0.2627688235	0.9370727869	0.981595092	0.960960961	0.971168437
287	0.9686468647	0.2621238644	0.9370727869	0.981595092	0.960960961	0.971168437
288	0.9702970297	0.2616620235	0.9404965405	0.9846153846	0.960960961	0.9726443769
289	0.9702970297	0.260296002	0.9404965405	0.9846153846	0.960960961	0.9726443769
290	0.9702970297	0.2597587081	0.9404965405	0.9846153846	0.960960961	0.9726443769
291	0.9702970297	0.2592619612	0.9404965405	0.9846153846	0.960960961	0.9726443769
292	0.9686468647	0.2583438062	0.9370727869	0.981595092	0.960960961	0.971168437
293	0.9686468647	0.2573854185	0.9370727869	0.981595092	0.960960961	0.971168437
294	0.9686468647	0.2566688777	0.9370727869	0.981595092	0.960960961	0.971168437
295	0.9686468647	0.2562974347	0.9370727869	0.981595092	0.960960961	0.971168437
296	0.9686468647	0.2558068189	0.9370727869	0.981595092	0.960960961	0.971168437
297	0.9702970297	0.2552222211	0.9404965405	0.9846153846	0.960960961	0.9726443769
298	0.9702970297	0.2542368304	0.9404965405	0.9846153846	0.960960961	0.9726443769
299	0.9702970297	0.2538268481	0.9404965405	0.9846153846	0.960960961	0.9726443769
