iter	Accuracy	Logloss	MCC	Precision	Recall	F1
37	0.7871287129	0.5162354335	0.5696478097	0.7674418605	0.8839285714	0.8215767635
38	0.7896039604	0.5147645206	0.5745496891	0.7704280156	0.8839285714	0.8232848233
39	0.7920792079	0.5101218582	0.5794537186	0.7734375	0.8839285714	0.825
40	0.8044554455	0.5054738699	0.6040178887	0.7888446215	0.8839285714	0.8336842105
41	0.7995049505	0.5005213979	0.593387679	0.7871485944	0.875	0.8287526427
42	0.7995049505	0.4989526175	0.593387679	0.7871485944	0.875	0.8287526427
43	0.801980198	0.4949167182	0.5990980734	0.7857142857	0.8839285714	0.8319327731
44	0.8044554455	0.4912593599	0.6033079685	0.7935222672	0.875	0.8322717622
45	0.8044554455	0.4890211778	0.6033079685	0.7935222672	0.875	0.8322717622
46	0.801980198	0.4870739548	0.5983455654	0.7903225806	0.875	0.8305084746
47	0.8069306931	0.4840278025	0.6085745604	0.7943548387	0.8794642857	0.8347457627
48	0.8094059406	0.4809308141	0.6138703022	0.7951807229	0.8839285714	0.8372093023
49	0.8118811881	0.4787710899	0.6188035553	0.7983870968	0.8839285714	0.8389830508
50	0.8193069307	0.4757066231	0.6343529254	0.8032128514	0.8928571429	0.8456659619
51	0.8217821782	0.4739894706	0.6392615452	0.8064516129	0.8928571429	0.8474576271
52	0.8193069307	0.4729423448	0.6339589267	0.8056680162	0.8883928571	0.8450106157
53	0.8292079208	0.4688629369	0.6540231652	0.8163265306	0.8928571429	0.8528784648
54	0.8242574257	0.4672920911	0.6438292857	0.812244898	0.8883928571	0.8486140725
55	0.8316831683	0.4652782208	0.6589566857	0.8196721311	0.8928571429	0.8547008547
56	0.8292079208	0.462475128	0.6540231652	0.8163265306	0.8928571429	0.8528784648
57	0.8292079208	0.4606480002	0.6540231652	0.8163265306	0.8928571429	0.8528784648
58	0.8341584158	0.4578808731	0.6636493959	0.8257261411	0.8883928571	0.8559139785
59	0.8341584158	0.4566704772	0.6636493959	0.8257261411	0.8883928571	0.8559139785
60	0.8292079208	0.4540579958	0.6537252562	0.8189300412	0.8883928571	0.852248394
61	0.8292079208	0.4500102611	0.6537252562	0.8189300412	0.8883928571	0.852248394
62	0.8391089109	0.4468308018	0.6738006285	0.8298755187	0.8928571429	0.8602150538
63	0.8391089109	0.4452324435	0.6738006285	0.8298755187	0.8928571429	0.8602150538
64	0.8415841584	0.4431932408	0.6787641256	0.8333333333	0.8928571429	0.8620689655
65	0.8415841584	0.4421286323	0.6787641256	0.8333333333	0.8928571429	0.8620689655
66	0.8465346535	0.4413361366	0.688716294	0.8403361345	0.8928571429	0.8658008658
67	0.849009901	0.4387255933	0.6937055994	0.8438818565	0.8928571429	0.8676789588
68	0.853960396	0.4380054485	0.7037122405	0.8510638298	0.8928571429	0.871459695
69	0.8564356436	0.4359903233	0.708730213	0.8547008547	0.8928571429	0.8733624454
70	0.8564356436	0.4342870102	0.708730213	0.8547008547	0.8928571429	0.8733624454
71	0.853960396	0.4324169506	0.7036787376	0.8540772532	0.8883928571	0.8708971554
72	0.8589108911	0.4308940752	0.7137583792	0.8583690987	0.8928571429	0.875273523
73	0.8589108911	0.4299021796	0.7137583792	0.8583690987	0.8928571429	0.875273523
74	0.8589108911	0.4283224843	0.7137583792	0.8583690987	0.8928571429	0.875273523
75	0.8613861386	0.4274967462	0.718817833	0.858974359	0.8973214286	0.8777292576
76	0.8589108911	0.4263128243	0.7138081122	0.8553191489	0.8973214286	0.8758169935
77	0.8638613861	0.4239305853	0.7238465747	0.8658008658	0.8928571429	0.8791208791
78	0.8638613861	0.4227921869	0.7238465747	0.8658008658	0.8928571429	0.8791208791
79	0.8638613861	0.4211017065	0.7238465747	0.8658008658	0.8928571429	0.8791208791
80	0.8613861386	0.4197217178	0.7187970593	0.8620689655	0.8928571429	0.8771929825
81	0.8613861386	0.4186017854	0.7187970593	0.8620689655	0.8928571429	0.8771929825
82	0.8663366337	0.4154795341	0.7289072477	0.8695652174	0.8928571429	0.8810572687
83	0.8663366337	0.4145310271	0.7289072477	0.8695652174	0.8928571429	0.8810572687
84	0.8737623762	0.4131046661	0.7439755681	0.8744588745	0.9017857143	0.8879120879
85	0.8737623762	0.4116598431	0.7439755681	0.8744588745	0.9017857143	0.8879120879
86	0.8762376238	0.4100908986	0.7490128624	0.875	0.90625	0.8903508772
87	0.8762376238	0.4079097129	0.7490219012	0.8782608696	0.9017857143	0.8898678414
88	0.8861386139	0.4057806376	0.7693305907	0.8938053097	0.9017857143	0.8977777778
89	0.8886138614	0.4019221916	0.7744402225	0.8977777778	0.9017857143	0.8997772829
90	0.8886138614	0.4006206168	0.7744402225	0.8977777778	0.9017857143	0.8997772829
91	0.8910891089	0.3974117951	0.7795634921	0.9017857143	0.9017857143	0.9017857143
92	0.8910891089	0.3963568956	0.7793618829	0.8982300885	0.90625	0.9022222222
93	0.8861386139	0.3955917977	0.7693305907	0.8938053097	0.9017857143	0.8977777778
94	0.8886138614	0.3943726131	0.7742716756	0.8942731278	0.90625	0.9002217295
95	0.8935643564	0.3920055505	0.7844656598	0.9022222222	0.90625	0.9042316258
96	0.8985148515	0.3903436399	0.7944910972	0.9066666667	0.9107142857	0.9086859688
97	0.900990099	0.3885616861	0.7993260633	0.9035087719	0.9196428571	0.9115044248
98	0.9059405941	0.3875562422	0.8093698469	0.9078947368	0.9241071429	0.9159292035
99	0.9059405941	0.3855778905	0.8093698469	0.9078947368	0.9241071429	0.9159292035
100	0.9084158416	0.3832995363	0.8144213042	0.9118942731	0.9241071429	0.9179600887
101	0.9084158416	0.3819162223	0.8144213042	0.9118942731	0.9241071429	0.9179600887
102	0.9108910891	0.3809331249	0.8194870519	0.9159292035	0.9241071429	0.92
103	0.9108910891	0.3791436111	0.8194870519	0.9159292035	0.9241071429	0.92
104	0.9133663366	0.3767630661	0.8245674094	0.92	0.9241071429	0.9220489978
105	0.9133663366	0.3758575382	0.8245674094	0.92	0.9241071429	0.9220489978
106	0.9108910891	0.3726705693	0.8194870519	0.9159292035	0.9241071429	0.92
107	0.9133663366	0.3717505792	0.8245674094	0.92	0.9241071429	0.9220489978
108	0.9133663366	0.3705442078	0.8245674094	0.92	0.9241071429	0.9220489978
109	0.9158415842	0.3683720968	0.8296626984	0.9241071429	0.9241071429	0.9241071429
110	0.9158415842	0.3677001693	0.8296626984	0.9241071429	0.9241071429	0.9241071429
111	0.9158415842	0.3658726939	0.8296626984	0.9241071429	0.9241071429	0.9241071429
112	0.9158415842	0.3648922484	0.8296626984	0.9241071429	0.9241071429	0.9241071429
113	0.9158415842	0.363648123	0.8296626984	0.9241071429	0.9241071429	0.9241071429
114	0.9158415842	0.363054126	0.8296626984	0.9241071429	0.9241071429	0.9241071429
115	0.9158415842	0.3614512551	0.8296626984	0.9241071429	0.9241071429	0.9241071429
116	0.9158415842	0.3597525825	0.8296626984	0.9241071429	0.9241071429	0.9241071429
117	0.9183168317	0.3585203637	0.834773243	0.9282511211	0.9241071429	0.9261744966
118	0.9183168317	0.3566165441	0.834773243	0.9282511211	0.9241071429	0.9261744966
119	0.9257425743	0.3534137668	0.8501996867	0.9409090909	0.9241071429	0.9324324324
120	0.9232673267	0.3517996724	0.8450414069	0.9366515837	0.9241071429	0.9303370787
121	0.9232673267	0.349517909	0.8453788437	0.9406392694	0.9196428571	0.9300225734
122	0.9232673267	0.3469995145	0.8453788437	0.9406392694	0.9196428571	0.9300225734
123	0.9232673267	0.345985274	0.8453788437	0.9406392694	0.9196428571	0.9300225734
124	0.9232673267	0.345174748	0.8453788437	0.9406392694	0.9196428571	0.9300225734
125	0.9282178218	0.344326227	0.855374543	0.9452054795	0.9241071429	0.934537246
126	0.9282178218	0.3426400956	0.855374543	0.9452054795	0.9241071429	0.934537246
127	0.9282178218	0.3413848957	0.855374543	0.9452054795	0.9241071429	0.934537246
128	0.9356435644	0.3397781953	0.8699276302	0.9459459459	0.9375	0.9417040359
129	0.9356435644	0.3388099323	0.8699276302	0.9459459459	0.9375	0.9417040359
130	0.9356435644	0.3375169157	0.8699276302	0.9459459459	0.9375	0.9417040359
131	0.9356435644	0.3366188494	0.8699276302	0.9459459459	0.9375	0.9417040359
132	0.9356435644	0.3359099327	0.8699276302	0.9459459459	0.9375	0.9417040359
133	0.9356435644	0.3349995888	0.8699276302	0.9459459459	0.9375	0.9417040359
134	0.9356435644	0.3341910134	0.8699276302	0.9459459459	0.9375	0.9417040359
135	0.9356435644	0.3334777821	0.8699276302	0.9459459459	0.9375	0.9417040359
136	0.9356435644	0.3324395226	0.8699276302	0.9459459459	0.9375	0.9417040359
137	0.9356435644	0.3313526944	0.8699276302	0.9459459459	0.9375	0.9417040359
138	0.9356435644	0.3302267343	0.8699276302	0.9459459459	0.9375	0.9417040359
139	0.9356435644	0.3269720381	0.8699276302	0.9459459459	0.9375	0.9417040359
140	0.9356435644	0.3257910201	0.8699276302	0.9459459459	0.9375	0.9417040359
141	0.9356435644	0.3239636516	0.8699276302	0.9459459459	0.9375	0.9417040359
142	0.9381188119	0.3212475192	0.8750551857	0.9502262443	0.9375	0.9438202247
143	0.9356435644	0.3198154986	0.8699276302	0.9459459459	0.9375	0.9417040359
144	0.9381188119	0.3189251442	0.8750551857	0.9502262443	0.9375	0.9438202247
145	0.9381188119	0.3175878785	0.8750551857	0.9502262443	0.9375	0.9438202247
146	0.9381188119	0.3172265647	0.8750551857	0.9502262443	0.9375	0.9438202247
147	0.9381188119	0.3165965252	0.8750551857	0.9502262443	0.9375	0.9438202247
148	0.9381188119	0.3150623456	0.8750551857	0.9502262443	0.9375	0.9438202247
149	0.9405940594	0.3145885444	0.8799370504	0.9504504505	0.9419642857	0.9461883408
150	0.9405940594	0.3140809209	0.8799370504	0.9504504505	0.9419642857	0.9461883408
151	0.9405940594	0.3137024433	0.8799370504	0.9504504505	0.9419642857	0.9461883408
152	0.9405940594	0.3127421708	0.8799370504	0.9504504505	0.9419642857	0.9461883408
153	0.9430693069	0.3113587975	0.8848457561	0.9506726457	0.9464285714	0.9485458613
154	0.9430693069	0.310181707	0.8848457561	0.9506726457	0.9464285714	0.9485458613
155	0.9430693069	0.3074959514	0.8848457561	0.9506726457	0.9464285714	0.9485458613
156	0.9405940594	0.3055046736	0.8799370504	0.9504504505	0.9419642857	0.9461883408
157	0.9430693069	0.3037192885	0.8848457561	0.9506726457	0.9464285714	0.9485458613
158	0.9455445545	0.3028785418	0.889781746	0.9508928571	0.9508928571	0.9508928571
159	0.9455445545	0.3013908915	0.889781746	0.9508928571	0.9508928571	0.9508928571
160	0.948019802	0.3004123037	0.8948602587	0.9551569507	0.9508928571	0.9530201342
161	0.948019802	0.2990709565	0.8948602587	0.9551569507	0.9508928571	0.9530201342
162	0.948019802	0.2974667517	0.8948602587	0.9551569507	0.9508928571	0.9530201342
163	0.9504950495	0.2952608265	0.8999558908	0.9594594595	0.9508928571	0.9551569507
164	0.948019802	0.2934470568	0.8950643715	0.9592760181	0.9464285714	0.9528089888
165	0.948019802	0.2916190813	0.8950643715	0.9592760181	0.9464285714	0.9528089888
166	0.9504950495	0.2906708836	0.8999558908	0.9594594595	0.9508928571	0.9551569507
167	0.9554455446	0.2890656894	0.9101998043	0.9681818182	0.9508928571	0.9594594595
168	0.9554455446	0.2882997353	0.9101998043	0.9681818182	0.9508928571	0.9594594595
169	0.9554455446	0.2877304569	0.9101998043	0.9681818182	0.9508928571	0.9594594595
170	0.9554455446	0.2865229587	0.9101998043	0.9681818182	0.9508928571	0.9594594595
171	0.9554455446	0.285292339	0.9101998043	0.9681818182	0.9508928571	0.9594594595
172	0.9554455446	0.2847089139	0.9101998043	0.9681818182	0.9508928571	0.9594594595
173	0.9554455446	0.2842401081	0.9101998043	0.9681818182	0.9508928571	0.9594594595
174	0.9554455446	0.2830297349	0.9101998043	0.9681818182	0.9508928571	0.9594594595
175	0.9579207921	0.2823035441	0.9150735573	0.9683257919	0.9553571429	0.9617977528
176	0.9579207921	0.2799667614	0.9150735573	0.9683257919	0.9553571429	0.9617977528
177	0.9579207921	0.2792090522	0.9150735573	0.9683257919	0.9553571429	0.9617977528
178	0.9579207921	0.2779747442	0.9150735573	0.9683257919	0.9553571429	0.9617977528
179	0.9579207921	0.2770182001	0.9150735573	0.9683257919	0.9553571429	0.9617977528
180	0.9579207921	0.2758712981	0.9150735573	0.9683257919	0.9553571429	0.9617977528
181	0.9579207921	0.2745583516	0.9150735573	0.9683257919	0.9553571429	0.9617977528
182	0.9579207921	0.2735227861	0.9150735573	0.9683257919	0.9553571429	0.9617977528
183	0.9579207921	0.2726941333	0.9150735573	0.9683257919	0.9553571429	0.9617977528
184	0.9628712871	0.2708612401	0.9250781502	0.9728506787	0.9598214286	0.9662921348
185	0.9579207921	0.2701277205	0.9150735573	0.9683257919	0.9553571429	0.9617977528
186	0.9603960396	0.2696642668	0.9199747313	0.9684684685	0.9598214286	0.9641255605
187	0.9603960396	0.2691207498	0.9199747313	0.9684684685	0.9598214286	0.9641255605
188	0.9579207921	0.2674899926	0.9150735573	0.9683257919	0.9553571429	0.9617977528
189	0.9579207921	0.2664185686	0.9150735573	0.9683257919	0.9553571429	0.9617977528
190	0.9603960396	0.2657629583	0.9201998239	0.9727272727	0.9553571429	0.963963964
191	0.9628712871	0.2639117356	0.9250781502	0.9728506787	0.9598214286	0.9662921348
192	0.9603960396	0.2631756075	0.9199747313	0.9684684685	0.9598214286	0.9641255605
193	0.9603960396	0.2617959494	0.9199747313	0.9684684685	0.9598214286	0.9641255605
194	0.9579207921	0.2606681378	0.9150735573	0.9683257919	0.9553571429	0.9617977528
195	0.9603960396	0.2596072431	0.9199747313	0.9684684685	0.9598214286	0.9641255605
196	0.9628712871	0.2589209933	0.9250781502	0.9728506787	0.9598214286	0.9662921348
197	0.9628712871	0.2580835754	0.9250781502	0.9728506787	0.9598214286	0.9662921348
198	0.9603960396	0.2563978629	0.9201998239	0.9727272727	0.9553571429	0.963963964
199	0.9603960396	0.2554478664	0.9201998239	0.9727272727	0.9553571429	0.963963964
200	0.9628712871	0.2543434768	0.9250781502	0.9728506787	0.9598214286	0.9662921348
201	0.9628712871	0.2526833025	0.9250781502	0.9728506787	0.9598214286	0.9662921348
202	0.9628712871	0.2514347442	0.9250781502	0.9728506787	0.9598214286	0.9662921348
203	0.9628712871	0.2511313265	0.9250781502	0.9728506787	0.9598214286	0.9662921348
204	0.9653465347	0.2495210568	0.9299841515	0.972972973	0.9642857143	0.9686098655
205	0.9653465347	0.2482382517	0.9299841515	0.972972973	0.9642857143	0.9686098655
206	0.9653465347	0.2461744982	0.9299841515	0.972972973	0.9642857143	0.9686098655
207	0.9653465347	0.2454114538	0.9299841515	0.972972973	0.9642857143	0.9686098655
208	0.9653465347	0.2446370831	0.9299841515	0.972972973	0.9642857143	0.9686098655
209	0.9653465347	0.2441961036	0.9299841515	0.972972973	0.9642857143	0.9686098655
210	0.9653465347	0.2434205147	0.9299841515	0.972972973	0.9642857143	0.9686098655
211	0.9653465347	0.2417434981	0.9299841515	0.972972973	0.9642857143	0.9686098655
212	0.9653465347	0.2407899424	0.9299841515	0.972972973	0.9642857143	0.9686098655
213	0.9678217822	0.2400558011	0.9349182692	0.9730941704	0.96875	0.970917226
214	0.9678217822	0.238780844	0.9349182692	0.9730941704	0.96875	0.970917226
215	0.9678217822	0.2376501058	0.9349182692	0.9730941704	0.96875	0.970917226
216	0.9678217822	0.2368485735	0.9349182692	0.9730941704	0.96875	0.970917226
217	0.9678217822	0.2356836123	0.9349182692	0.9730941704	0.96875	0.970917226
218	0.9678217822	0.2348609877	0.9349182692	0.9730941704	0.96875	0.970917226
219	0.9702970297	0.2338268409	0.9399935717	0.9774774775	0.96875	0.9730941704
220	0.9702970297	0.2331109549	0.9399935717	0.9774774775	0.96875	0.9730941704
221	0.9702970297	0.2320018985	0.9399935717	0.9774774775	0.96875	0.9730941704
222	0.9727722772	0.2314100278	0.9449327718	0.9775784753	0.9732142857	0.9753914989
223	0.9678217822	0.2298176742	0.9349182692	0.9730941704	0.96875	0.970917226
224	0.9702970297	0.2287511283	0.9398809524	0.9732142857	0.9732142857	0.9732142857
225	0.9702970297	0.2273662543	0.9398809524	0.9732142857	0.9732142857	0.9732142857
226	0.9702970297	0.2262055379	0.9399935717	0.9774774775	0.96875	0.9730941704
227	0.9702970297	0.2254654096	0.9399935717	0.9774774775	0.96875	0.9730941704
228	0.9727722772	0.2251533509	0.9449327718	0.9775784753	0.9732142857	0.9753914989
229	0.9702970297	0.2242420865	0.9398809524	0.9732142857	0.9732142857	0.9732142857
230	0.9727722772	0.2222272502	0.9449327718	0.9775784753	0.9732142857	0.9753914989
231	0.9727722772	0.2211828744	0.9449327718	0.9775784753	0.9732142857	0.9753914989
232	0.9727722772	0.2203105488	0.9449327718	0.9775784753	0.9732142857	0.9753914989
233	0.9727722772	0.219471056	0.9449327718	0.9775784753	0.9732142857	0.9753914989
234	0.9727722772	0.2188915746	0.9449327718	0.9775784753	0.9732142857	0.9753914989
235	0.9727722772	0.2185390905	0.9449327718	0.9775784753	0.9732142857	0.9753914989
236	0.9752475248	0.2169648003	0.9500029919	0.981981982	0.9732142857	0.9775784753
237	0.9752475248	0.2166162782	0.9500029919	0.981981982	0.9732142857	0.9775784753
238	0.9752475248	0.215740921	0.9500029919	0.981981982	0.9732142857	0.9775784753
239	0.9752475248	0.2150557415	0.9500029919	0.981981982	0.9732142857	0.9775784753
240	0.9752475248	0.2146974025	0.9500029919	0.981981982	0.9732142857	0.9775784753
241	0.9777227723	0.2131481063	0.9550919289	0.9864253394	0.9732142857	0.9797752809
242	0.9801980198	0.2129961189	0.9601999024	0.9909090909	0.9732142857	0.981981982
243	0.9801980198	0.2121880258	0.9601999024	0.9909090909	0.9732142857	0.981981982
244	0.9801980198	0.2118396805	0.9601999024	0.9909090909	0.9732142857	0.981981982
245	0.9801980198	0.2107438146	0.9601999024	0.9909090909	0.9732142857	0.981981982
246	0.9801980198	0.2098919732	0.9601999024	0.9909090909	0.9732142857	0.981981982
247	0.9801980198	0.2088807763	0.9601999024	0.9909090909	0.9732142857	0.981981982
248	0.9801980198	0.2084685063	0.9601999024	0.9909090909	0.9732142857	0.981981982
249	0.9801980198	0.2076233378	0.9601999024	0.9909090909	0.9732142857	0.981981982
250	0.9801980198	0.2073659273	0.9601999024	0.9909090909	0.9732142857	0.981981982
251	0.9801980198	0.2058585845	0.9601999024	0.9909090909	0.9732142857	0.981981982
252	0.9801980198	0.2053624823	0.9601999024	0.9909090909	0.9732142857	0.981981982
253	0.9801980198	0.2042004583	0.9601999024	0.9909090909	0.9732142857	0.981981982
254	0.9801980198	0.202318532	0.9601999024	0.9909090909	0.9732142857	0.981981982
255	0.9801980198	0.2007014217	0.9601999024	0.9909090909	0.9732142857	0.981981982
256	0.9801980198	0.20047166	0.9601999024	0.9909090909	0.9732142857	0.981981982
257	0.9801980198	0.2003470855	0.9601999024	0.9909090909	0.9732142857	0.981981982
258	0.9801980198	0.1988298974	0.9601999024	0.9909090909	0.9732142857	0.981981982
259	0.9826732673	0.1976552564	0.9653272351	0.99543379	0.9732142857	0.9841986456
260	0.9826732673	0.1966446912	0.9653272351	0.99543379	0.9732142857	0.9841986456
261	0.9826732673	0.1963718914	0.9653272351	0.99543379	0.9732142857	0.9841986456
262	0.9826732673	0.1950385525	0.9653272351	0.99543379	0.9732142857	0.9841986456
263	0.9826732673	0.1943528582	0.9653272351	0.99543379	0.9732142857	0.9841986456
264	0.9826732673	0.1934299215	0.9653272351	0.99543379	0.9732142857	0.9841986456
265	0.9826732673	0.1931559225	0.9653272351	0.99543379	0.9732142857	0.9841986456
266	0.9826732673	0.192072741	0.9653272351	0.99543379	0.9732142857	0.9841986456
267	0.9826732673	0.1911832324	0.9653272351	0.99543379	0.9732142857	0.9841986456
268	0.9826732673	0.1903587579	0.9653272351	0.99543379	0.9732142857	0.9841986456
269	0.9826732673	0.1896745135	0.9653272351	0.99543379	0.9732142857	0.9841986456
270	0.9826732673	0.1888990563	0.9653272351	0.99543379	0.9732142857	0.9841986456
271	0.9826732673	0.1882146938	0.9653272351	0.99543379	0.9732142857	0.9841986456
272	0.9826732673	0.1874384398	0.9653272351	0.99543379	0.9732142857	0.9841986456
273	0.9826732673	0.1873549212	0.9653272351	0.99543379	0.9732142857	0.9841986456
274	0.9826732673	0.1863426821	0.9653272351	0.99543379	0.9732142857	0.9841986456
275	0.9826732673	0.1859898024	0.9653272351	0.99543379	0.9732142857	0.9841986456
276	0.9826732673	0.1851672777	0.9653272351	0.99543379	0.9732142857	0.9841986456
277	0.9851485149	0.1847117995	0.970199922	0.9954545455	0.9776785714	0.9864864865
278	0.9851485149	0.1832759629	0.970199922	0.9954545455	0.9776785714	0.9864864865
279	0.9851485149	0.182883165	0.970199922	0.9954545455	0.9776785714	0.9864864865
280	0.9851485149	0.1814663752	0.970199922	0.9954545455	0.9776785714	0.9864864865
281	0.9876237624	0.1802199339	0.9751011148	0.9954751131	0.9821428571	0.9887640449
282	0.9876237624	0.1797795011	0.9751011148	0.9954751131	0.9821428571	0.9887640449
283	0.9876237624	0.1791232259	0.9751011148	0.9954751131	0.9821428571	0.9887640449
284	0.9876237624	0.1784546098	0.9751011148	0.9954751131	0.9821428571	0.9887640449
285	0.9876237624	0.1777671944	0.9751011148	0.9954751131	0.9821428571	0.9887640449
286	0.9876237624	0.1769380236	0.9751011148	0.9954751131	0.9821428571	0.9887640449
287	0.9876237624	0.1768474496	0.9751011148	0.9954751131	0.9821428571	0.9887640449
288	0.9876237624	0.1766233974	0.9751011148	0.9954751131	0.9821428571	0.9887640449
289	0.9851485149	0.1753283639	0.970199922	0.9954545455	0.9776785714	0.9864864865
290	0.9876237624	0.1743676157	0.9751011148	0.9954751131	0.9821428571	0.9887640449
291	0.9876237624	0.1739798059	0.9751011148	0.9954751131	0.9821428571	0.9887640449
292	0.9876237624	0.1737906964	0.9751011148	0.9954751131	0.9821428571	0.9887640449
293	0.9876237624	0.1735511065	0.9751011148	0.9954751131	0.9821428571	0.9887640449
294	0.9876237624	0.1730423872	0.9751011148	0.9954751131	0.9821428571	0.9887640449
295	0.9876237624	0.1723067144	0.9751011148	0.9954751131	0.9821428571	0.9887640449
296	0.9876237624	0.1714334014	0.9751011148	0.9954751131	0.9821428571	0.9887640449
297	0.9876237624	0.1706910107	0.9751011148	0.9954751131	0.9821428571	0.9887640449
298	0.9876237624	0.1694232588	0.9751011148	0.9954751131	0.9821428571	0.9887640449
299	0.9876237624	0.1682592962	0.9751011148	0.9954751131	0.9821428571	0.9887640449
