iter	Accuracy	Logloss	MCC	Precision	Recall	F1
136	0.9570957096	0.2967232184	0.9121795689	0.9548022599	0.9712643678	0.962962963
137	0.9570957096	0.2951817212	0.9121795689	0.9548022599	0.9712643678	0.962962963
138	0.9570957096	0.2939875381	0.9121795689	0.9548022599	0.9712643678	0.962962963
139	0.9570957096	0.292693788	0.9121795689	0.9548022599	0.9712643678	0.962962963
140	0.9570957096	0.2921718645	0.9121795689	0.9548022599	0.9712643678	0.962962963
141	0.9570957096	0.2893472187	0.9121795689	0.9548022599	0.9712643678	0.962962963
142	0.9570957096	0.28731844	0.9121795689	0.9548022599	0.9712643678	0.962962963
143	0.9570957096	0.28678234	0.9121795689	0.9548022599	0.9712643678	0.962962963
144	0.9603960396	0.2852056929	0.9190172487	0.9550561798	0.9770114943	0.9659090909
145	0.9603960396	0.2842712116	0.9190172487	0.9550561798	0.9770114943	0.9659090909
146	0.9603960396	0.2825521671	0.9190172487	0.9550561798	0.9770114943	0.9659090909
147	0.9603960396	0.2817697361	0.9190172487	0.9550561798	0.9770114943	0.9659090909
148	0.9603960396	0.2800763526	0.9190172487	0.9550561798	0.9770114943	0.9659090909
149	0.9603960396	0.2786139735	0.9190172487	0.9550561798	0.9770114943	0.9659090909
150	0.9603960396	0.2772969912	0.9190172487	0.9550561798	0.9770114943	0.9659090909
151	0.9603960396	0.2757753226	0.9190172487	0.9550561798	0.9770114943	0.9659090909
152	0.9603960396	0.2738369742	0.9190172487	0.9550561798	0.9770114943	0.9659090909
153	0.9603960396	0.2716298174	0.9190172487	0.9550561798	0.9770114943	0.9659090909
154	0.9603960396	0.2701275374	0.9190172487	0.9550561798	0.9770114943	0.9659090909
155	0.9603960396	0.2693837178	0.9190172487	0.9550561798	0.9770114943	0.9659090909
156	0.9603960396	0.2684911882	0.9190172487	0.9550561798	0.9770114943	0.9659090909
157	0.9603960396	0.2672140844	0.9190172487	0.9550561798	0.9770114943	0.9659090909
158	0.9603960396	0.2661862924	0.9190172487	0.9550561798	0.9770114943	0.9659090909
159	0.9603960396	0.2655600856	0.9190172487	0.9550561798	0.9770114943	0.9659090909
160	0.9603960396	0.2649838269	0.9190172487	0.9550561798	0.9770114943	0.9659090909
161	0.9603960396	0.2643653305	0.9190172487	0.9550561798	0.9770114943	0.9659090909
162	0.9603960396	0.2631462227	0.9190172487	0.9550561798	0.9770114943	0.9659090909
163	0.9603960396	0.2618201939	0.9190172487	0.9550561798	0.9770114943	0.9659090909
164	0.9603960396	0.2607182644	0.9190172487	0.9550561798	0.9770114943	0.9659090909
165	0.9603960396	0.2598833866	0.9190172487	0.9550561798	0.9770114943	0.9659090909
166	0.9603960396	0.2586183605	0.9190172487	0.9550561798	0.9770114943	0.9659090909
167	0.9603960396	0.2573567887	0.9190172487	0.9550561798	0.9770114943	0.9659090909
168	0.9603960396	0.2563217692	0.9190172487	0.9550561798	0.9770114943	0.9659090909
169	0.9603960396	0.2557178379	0.9190172487	0.9550561798	0.9770114943	0.9659090909
170	0.9603960396	0.2540649179	0.9190172487	0.9550561798	0.9770114943	0.9659090909
171	0.9603960396	0.2531605326	0.9190172487	0.9550561798	0.9770114943	0.9659090909
172	0.9603960396	0.2526295184	0.9190172487	0.9550561798	0.9770114943	0.9659090909
173	0.9603960396	0.2515796458	0.9190172487	0.9550561798	0.9770114943	0.9659090909
174	0.9570957096	0.2492497759	0.9121795689	0.9548022599	0.9712643678	0.962962963
175	0.9570957096	0.2479512182	0.9121795689	0.9548022599	0.9712643678	0.962962963
176	0.9570957096	0.2471002768	0.9121795689	0.9548022599	0.9712643678	0.962962963
177	0.9570957096	0.2456841758	0.9121795689	0.9548022599	0.9712643678	0.962962963
178	0.9570957096	0.2450216675	0.9121795689	0.9548022599	0.9712643678	0.962962963
179	0.9603960396	0.2439768708	0.918926975	0.9602272727	0.9712643678	0.9657142857
180	0.9636963696	0.2424058995	0.9257017758	0.9657142857	0.9712643678	0.9684813754
181	0.9636963696	0.2415103753	0.9257017758	0.9657142857	0.9712643678	0.9684813754
182	0.9603960396	0.2401113453	0.918926975	0.9602272727	0.9712643678	0.9657142857
183	0.9603960396	0.2387999551	0.918926975	0.9602272727	0.9712643678	0.9657142857
184	0.9603960396	0.2379930485	0.918926975	0.9602272727	0.9712643678	0.9657142857
185	0.9603960396	0.2360070084	0.918926975	0.9602272727	0.9712643678	0.9657142857
186	0.9636963696	0.2343230589	0.9257017758	0.9657142857	0.9712643678	0.9684813754
187	0.9669966997	0.2339405353	0.9324543944	0.9659090909	0.9770114943	0.9714285714
188	0.9636963696	0.2325229968	0.9257017758	0.9657142857	0.9712643678	0.9684813754
189	0.9669966997	0.2308791358	0.9324543944	0.9659090909	0.9770114943	0.9714285714
190	0.9669966997	0.2301698426	0.9324543944	0.9659090909	0.9770114943	0.9714285714
191	0.9669966997	0.2280451477	0.9324543944	0.9659090909	0.9770114943	0.9714285714
192	0.9669966997	0.2275216535	0.9324543944	0.9659090909	0.9770114943	0.9714285714
193	0.9669966997	0.2269366381	0.9324543944	0.9659090909	0.9770114943	0.9714285714
194	0.9669966997	0.2259762713	0.9324543944	0.9659090909	0.9770114943	0.9714285714
195	0.9702970297	0.2248166358	0.9392647186	0.9661016949	0.9827586207	0.9743589744
196	0.9702970297	0.2238560283	0.9392647186	0.9661016949	0.9827586207	0.9743589744
197	0.9702970297	0.2230487274	0.9392647186	0.9661016949	0.9827586207	0.9743589744
198	0.9702970297	0.2221857742	0.9392647186	0.9661016949	0.9827586207	0.9743589744
199	0.9702970297	0.220574018	0.9392647186	0.9661016949	0.9827586207	0.9743589744
200	0.9702970297	0.2199787715	0.9392647186	0.9661016949	0.9827586207	0.9743589744
201	0.9702970297	0.2194433008	0.9392647186	0.9661016949	0.9827586207	0.9743589744
202	0.9702970297	0.2175258321	0.9392647186	0.9661016949	0.9827586207	0.9743589744
203	0.9702970297	0.2168476275	0.9392647186	0.9661016949	0.9827586207	0.9743589744
204	0.9702970297	0.2144684185	0.9392647186	0.9661016949	0.9827586207	0.9743589744
205	0.9702970297	0.2136893855	0.9392647186	0.9661016949	0.9827586207	0.9743589744
206	0.9702970297	0.2123691418	0.9392647186	0.9661016949	0.9827586207	0.9743589744
207	0.9702970297	0.2108558985	0.9392647186	0.9661016949	0.9827586207	0.9743589744
208	0.9702970297	0.2102351849	0.9392647186	0.9661016949	0.9827586207	0.9743589744
209	0.9702970297	0.2091359298	0.9392647186	0.9661016949	0.9827586207	0.9743589744
210	0.9702970297	0.2081271853	0.9392647186	0.9661016949	0.9827586207	0.9743589744
211	0.9702970297	0.2075909207	0.9392647186	0.9661016949	0.9827586207	0.9743589744
212	0.9702970297	0.2070462208	0.9392647186	0.9661016949	0.9827586207	0.9743589744
213	0.9702970297	0.2064311634	0.9392647186	0.9661016949	0.9827586207	0.9743589744
214	0.9702970297	0.2048192785	0.9392647186	0.9661016949	0.9827586207	0.9743589744
215	0.9702970297	0.2033751426	0.9392647186	0.9661016949	0.9827586207	0.9743589744
216	0.9735973597	0.2024430204	0.9459818138	0.9715909091	0.9827586207	0.9771428571
217	0.9735973597	0.2019304975	0.9459818138	0.9715909091	0.9827586207	0.9771428571
218	0.9735973597	0.2011669029	0.9459818138	0.9715909091	0.9827586207	0.9771428571
219	0.9735973597	0.2002885385	0.9459818138	0.9715909091	0.9827586207	0.9771428571
220	0.9735973597	0.1993438982	0.9459818138	0.9715909091	0.9827586207	0.9771428571
221	0.9735973597	0.198026643	0.9459818138	0.9715909091	0.9827586207	0.9771428571
222	0.9768976898	0.1968575803	0.9527276118	0.9771428571	0.9827586207	0.9799426934
223	0.9768976898	0.1959925491	0.9527276118	0.9771428571	0.9827586207	0.9799426934
224	0.9801980198	0.1957321087	0.9595028067	0.9827586207	0.9827586207	0.9827586207
225	0.9801980198	0.194935262	0.9595028067	0.9827586207	0.9827586207	0.9827586207
226	0.9801980198	0.194457655	0.9595028067	0.9827586207	0.9827586207	0.9827586207
227	0.9801980198	0.1938704464	0.9595028067	0.9827586207	0.9827586207	0.9827586207
228	0.9801980198	0.193701148	0.9595028067	0.9827586207	0.9827586207	0.9827586207
229	0.9801980198	0.1932604094	0.9595028067	0.9827586207	0.9827586207	0.9827586207
230	0.9801980198	0.193043376	0.9595028067	0.9827586207	0.9827586207	0.9827586207
231	0.9801980198	0.1929124076	0.9595028067	0.9827586207	0.9827586207	0.9827586207
232	0.9801980198	0.1924863445	0.9595028067	0.9827586207	0.9827586207	0.9827586207
233	0.9801980198	0.1908874242	0.9595028067	0.9827586207	0.9827586207	0.9827586207
234	0.9801980198	0.1897361384	0.9595028067	0.9827586207	0.9827586207	0.9827586207
235	0.9801980198	0.1888960958	0.9595028067	0.9827586207	0.9827586207	0.9827586207
236	0.9801980198	0.1885324467	0.9595028067	0.9827586207	0.9827586207	0.9827586207
237	0.9834983498	0.1884680752	0.9662405297	0.9828571429	0.9885057471	0.9856733524
238	0.9834983498	0.1878681254	0.9662405297	0.9828571429	0.9885057471	0.9856733524
239	0.9834983498	0.1875690995	0.9662405297	0.9828571429	0.9885057471	0.9856733524
240	0.9834983498	0.1860402818	0.9662405297	0.9828571429	0.9885057471	0.9856733524
241	0.9867986799	0.1857402265	0.9730018712	0.9885057471	0.9885057471	0.9885057471
242	0.9867986799	0.1856390945	0.9730018712	0.9885057471	0.9885057471	0.9885057471
243	0.9867986799	0.1847475865	0.9730018712	0.9885057471	0.9885057471	0.9885057471
244	0.9867986799	0.1846062166	0.9730018712	0.9885057471	0.9885057471	0.9885057471
245	0.9867986799	0.1829419983	0.9730018712	0.9885057471	0.9885057471	0.9885057471
246	0.9867986799	0.1820757378	0.9730018712	0.9885057471	0.9885057471	0.9885057471
247	0.9867986799	0.1810050112	0.9730018712	0.9885057471	0.9885057471	0.9885057471
248	0.9867986799	0.179876445	0.9730018712	0.9885057471	0.9885057471	0.9885057471
249	0.9867986799	0.1796167011	0.9730018712	0.9885057471	0.9885057471	0.9885057471
250	0.9867986799	0.1782963234	0.9730018712	0.9885057471	0.9885057471	0.9885057471
251	0.9867986799	0.1782372352	0.9730018712	0.9885057471	0.9885057471	0.9885057471
252	0.9867986799	0.1770522392	0.9730018712	0.9885057471	0.9885057471	0.9885057471
253	0.9867986799	0.176664594	0.9730018712	0.9885057471	0.9885057471	0.9885057471
254	0.9867986799	0.1765279168	0.9730018712	0.9885057471	0.9885057471	0.9885057471
255	0.9867986799	0.175782503	0.9730018712	0.9885057471	0.9885057471	0.9885057471
256	0.9867986799	0.1749027655	0.9730018712	0.9885057471	0.9885057471	0.9885057471
257	0.9867986799	0.1735297411	0.9730018712	0.9885057471	0.9885057471	0.9885057471
258	0.9867986799	0.172864925	0.9730018712	0.9885057471	0.9885057471	0.9885057471
259	0.9900990099	0.1719237222	0.9797939538	0.9942196532	0.9885057471	0.9913544669
260	0.9900990099	0.1713011312	0.9797939538	0.9942196532	0.9885057471	0.9913544669
261	0.9900990099	0.1703340303	0.9797939538	0.9942196532	0.9885057471	0.9913544669
262	0.9933993399	0.1698090962	0.9865009356	0.9942528736	0.9942528736	0.9942528736
263	0.9933993399	0.1695494755	0.9865009356	0.9942528736	0.9942528736	0.9942528736
264	0.9933993399	0.1689456187	0.9865009356	0.9942528736	0.9942528736	0.9942528736
265	0.9933993399	0.1679399149	0.9865009356	0.9942528736	0.9942528736	0.9942528736
266	0.99669967	0.1670135553	0.9932663656	0.9942857143	1	0.9971346705
267	0.99669967	0.1669031534	0.9932663656	0.9942857143	1	0.9971346705
268	0.99669967	0.1661259976	0.9932663656	0.9942857143	1	0.9971346705
269	0.99669967	0.1656786878	0.9932663656	0.9942857143	1	0.9971346705
270	0.99669967	0.1652041845	0.9932663656	0.9942857143	1	0.9971346705
271	0.99669967	0.1650920634	0.9932663656	0.9942857143	1	0.9971346705
272	0.99669967	0.1647718753	0.9932663656	0.9942857143	1	0.9971346705
273	0.99669967	0.1646616452	0.9932663656	0.9942857143	1	0.9971346705
274	0.99669967	0.1638460202	0.9932663656	0.9942857143	1	0.9971346705
275	0.99669967	0.1632873301	0.9932663656	0.9942857143	1	0.9971346705
276	0.99669967	0.161810866	0.9932663656	0.9942857143	1	0.9971346705
277	0.99669967	0.1609305931	0.9932663656	0.9942857143	1	0.9971346705
278	0.99669967	0.1603170418	0.9932663656	0.9942857143	1	0.9971346705
279	0.99669967	0.1598493437	0.9932663656	0.9942857143	1	0.9971346705
280	1	0.1586900191	1	1	1	1
281	1	0.1582401362	1	1	1	1
282	1	0.1567247726	1	1	1	1
283	1	0.1566228429	1	1	1	1
284	1	0.1558585854	1	1	1	1
285	1	0.1556308187	1	1	1	1
286	1	0.1555344886	1	1	1	1
287	1	0.1554286845	1	1	1	1
288	1	0.1550160125	1	1	1	1
289	1	0.1540370536	1	1	1	1
290	1	0.1532840779	1	1	1	1
291	1	0.1525406714	1	1	1	1
292	1	0.1520541134	1	1	1	1
293	1	0.151367441	1	1	1	1
294	1	0.1496742361	1	1	1	1
295	1	0.1485732244	1	1	1	1
296	1	0.148113106	1	1	1	1
297	1	0.1466339476	1	1	1	1
298	1	0.146479904	1	1	1	1
299	1	0.1458226634	1	1	1	1
