iter	Accuracy	Logloss	MCC	Precision	Recall	F1
54	0.9405940594	0.3879524562	0.8797619048	0.9464285714	0.9464285714	0.9464285714
55	0.9504950495	0.3858115505	0.8998015873	0.9553571429	0.9553571429	0.9553571429
56	0.9554455446	0.3836415864	0.909768682	0.9557522124	0.9642857143	0.96
57	0.9603960396	0.3809044479	0.9198412698	0.9642857143	0.9642857143	0.9642857143
58	0.9653465347	0.3780720355	0.9299841515	0.972972973	0.9642857143	0.9686098655
59	0.9653465347	0.3760035949	0.9298312665	0.9646017699	0.9732142857	0.9688888889
60	0.9702970297	0.3744157594	0.9398809524	0.9732142857	0.9732142857	0.9732142857
61	0.9653465347	0.3709846156	0.9298312665	0.9646017699	0.9732142857	0.9688888889
62	0.9603960396	0.3677612031	0.9198412698	0.9642857143	0.9642857143	0.9642857143
63	0.9653465347	0.3662295164	0.9298312665	0.9646017699	0.9732142857	0.9688888889
64	0.9653465347	0.3628806049	0.9298312665	0.9646017699	0.9732142857	0.9688888889
65	0.9702970297	0.3595260759	0.9398809524	0.9732142857	0.9732142857	0.9732142857
66	0.9653465347	0.3556069572	0.9299841515	0.972972973	0.9642857143	0.9686098655
67	0.9653465347	0.3528745101	0.9299841515	0.972972973	0.9642857143	0.9686098655
68	0.9752475248	0.3509617392	0.949893851	0.9734513274	0.9821428571	0.9777777778
69	0.9801980198	0.3498841941	0.9599206349	0.9821428571	0.9821428571	0.9821428571
70	0.9801980198	0.3450311513	0.9599206349	0.9821428571	0.9821428571	0.9821428571
71	0.9801980198	0.3422425323	0.9599206349	0.9821428571	0.9821428571	0.9821428571
72	0.9752475248	0.3395926919	0.9500029919	0.981981982	0.9732142857	0.9775784753
73	0.9801980198	0.3383847389	0.9599206349	0.9821428571	0.9821428571	0.9821428571
74	0.9752475248	0.3351018776	0.9500029919	0.981981982	0.9732142857	0.9775784753
75	0.9801980198	0.330989884	0.9601999024	0.9909090909	0.9732142857	0.981981982
76	0.9801980198	0.3282736699	0.9601999024	0.9909090909	0.9732142857	0.981981982
77	0.9851485149	0.324929662	0.9700218323	0.990990991	0.9821428571	0.9865470852
78	0.9851485149	0.3231119969	0.9700218323	0.990990991	0.9821428571	0.9865470852
79	0.9851485149	0.3216522841	0.9700218323	0.990990991	0.9821428571	0.9865470852
80	0.9851485149	0.3201169047	0.9700218323	0.990990991	0.9821428571	0.9865470852
81	0.9851485149	0.318090088	0.9700218323	0.990990991	0.9821428571	0.9865470852
82	0.9851485149	0.314854864	0.9700218323	0.990990991	0.9821428571	0.9865470852
83	0.9851485149	0.3124654457	0.9700218323	0.990990991	0.9821428571	0.9865470852
84	0.9851485149	0.3103121049	0.9700218323	0.990990991	0.9821428571	0.9865470852
85	0.9801980198	0.3065384997	0.9599206349	0.9821428571	0.9821428571	0.9821428571
86	0.9801980198	0.3043618392	0.9599206349	0.9821428571	0.9821428571	0.9821428571
87	0.9801980198	0.3021632569	0.9599206349	0.9821428571	0.9821428571	0.9821428571
88	0.9851485149	0.3005483947	0.9700218323	0.990990991	0.9821428571	0.9865470852
89	0.9851485149	0.2989481559	0.9700218323	0.990990991	0.9821428571	0.9865470852
90	0.9851485149	0.2969089995	0.9700218323	0.990990991	0.9821428571	0.9865470852
91	0.9851485149	0.295561601	0.9700218323	0.990990991	0.9821428571	0.9865470852
92	0.9801980198	0.2943931294	0.9599206349	0.9821428571	0.9821428571	0.9821428571
93	0.9851485149	0.2932149419	0.9700218323	0.990990991	0.9821428571	0.9865470852
94	0.9851485149	0.2915320485	0.9700218323	0.990990991	0.9821428571	0.9865470852
95	0.9900990099	0.2893182354	0.9801999416	1	0.9821428571	0.990990991
96	0.9900990099	0.2874270493	0.9801999416	1	0.9821428571	0.990990991
97	0.9900990099	0.2852568486	0.9801999416	1	0.9821428571	0.990990991
98	0.9900990099	0.2834020544	0.9801999416	1	0.9821428571	0.990990991
99	0.9900990099	0.280871583	0.9801999416	1	0.9821428571	0.990990991
100	0.9900990099	0.279518769	0.9801999416	1	0.9821428571	0.990990991
101	0.9900990099	0.2773011914	0.9801999416	1	0.9821428571	0.990990991
102	0.9900990099	0.275194746	0.9801999416	1	0.9821428571	0.990990991
103	0.9900990099	0.2734112557	0.9801999416	1	0.9821428571	0.990990991
104	0.9900990099	0.2723037696	0.9801999416	1	0.9821428571	0.990990991
105	0.9900990099	0.2695054867	0.9801999416	1	0.9821428571	0.990990991
106	0.9900990099	0.2677574668	0.9801999416	1	0.9821428571	0.990990991
107	0.9900990099	0.2641564864	0.9801999416	1	0.9821428571	0.990990991
108	0.9900990099	0.2621991675	0.9801999416	1	0.9821428571	0.990990991
109	0.9900990099	0.260310236	0.9801999416	1	0.9821428571	0.990990991
110	0.9900990099	0.2588532501	0.9801999416	1	0.9821428571	0.990990991
111	0.9900990099	0.2572331735	0.9801999416	1	0.9821428571	0.990990991
112	0.9900990099	0.2555487093	0.9801999416	1	0.9821428571	0.990990991
113	0.9900990099	0.2520641149	0.9801999416	1	0.9821428571	0.990990991
114	0.9900990099	0.2493735125	0.9801999416	1	0.9821428571	0.990990991
115	0.9900990099	0.2475066373	0.9801999416	1	0.9821428571	0.990990991
116	0.9900990099	0.2461844846	0.9801999416	1	0.9821428571	0.990990991
117	0.9900990099	0.2448289916	0.9801999416	1	0.9821428571	0.990990991
118	0.9900990099	0.2432316799	0.9801999416	1	0.9821428571	0.990990991
119	0.9900990099	0.2420374436	0.9801999416	1	0.9821428571	0.990990991
120	0.9900990099	0.2393330718	0.9801999416	1	0.9821428571	0.990990991
121	0.9900990099	0.2384822446	0.9801999416	1	0.9821428571	0.990990991
122	0.9900990099	0.2371750445	0.9801999416	1	0.9821428571	0.990990991
123	0.9900990099	0.2358457736	0.9801999416	1	0.9821428571	0.990990991
124	0.9900990099	0.2353915453	0.9801999416	1	0.9821428571	0.990990991
125	0.9900990099	0.2348045882	0.9801999416	1	0.9821428571	0.990990991
126	0.9900990099	0.2334060441	0.9801999416	1	0.9821428571	0.990990991
127	0.9900990099	0.2325780211	0.9801999416	1	0.9821428571	0.990990991
128	0.9900990099	0.2306861048	0.9801999416	1	0.9821428571	0.990990991
129	0.9900990099	0.2303040772	0.9801999416	1	0.9821428571	0.990990991
130	0.9900990099	0.2297278969	0.9801999416	1	0.9821428571	0.990990991
131	0.995049505	0.2286364402	0.9900406728	1	0.9910714286	0.9955156951
132	0.995049505	0.2274218433	0.9900406728	1	0.9910714286	0.9955156951
133	0.995049505	0.2258627844	0.9900406728	1	0.9910714286	0.9955156951
134	0.995049505	0.2242010202	0.9900406728	1	0.9910714286	0.9955156951
135	0.9900990099	0.2228395991	0.9801999416	1	0.9821428571	0.990990991
136	0.9900990099	0.221445672	0.9801999416	1	0.9821428571	0.990990991
137	0.9900990099	0.2187960908	0.9801999416	1	0.9821428571	0.990990991
138	0.995049505	0.2165749823	0.9900406728	1	0.9910714286	0.9955156951
139	0.995049505	0.2155485671	0.9900406728	1	0.9910714286	0.9955156951
140	0.995049505	0.2144028952	0.9900406728	1	0.9910714286	0.9955156951
141	0.995049505	0.2130395435	0.9900406728	1	0.9910714286	0.9955156951
142	0.995049505	0.2123545537	0.9900406728	1	0.9910714286	0.9955156951
143	0.995049505	0.2112084553	0.9900406728	1	0.9910714286	0.9955156951
144	0.995049505	0.2096134377	0.9900406728	1	0.9910714286	0.9955156951
145	0.995049505	0.2080063392	0.9900406728	1	0.9910714286	0.9955156951
146	0.995049505	0.2065459633	0.9900406728	1	0.9910714286	0.9955156951
147	0.995049505	0.2054226203	0.9900406728	1	0.9910714286	0.9955156951
148	0.995049505	0.204957271	0.9900406728	1	0.9910714286	0.9955156951
149	0.995049505	0.2043589892	0.9900406728	1	0.9910714286	0.9955156951
150	0.995049505	0.2025738413	0.9900406728	1	0.9910714286	0.9955156951
151	0.995049505	0.2019023431	0.9900406728	1	0.9910714286	0.9955156951
152	0.995049505	0.2006920455	0.9900406728	1	0.9910714286	0.9955156951
153	0.995049505	0.1994570611	0.9900406728	1	0.9910714286	0.9955156951
154	0.995049505	0.1985347987	0.9900406728	1	0.9910714286	0.9955156951
155	0.995049505	0.1977747609	0.9900406728	1	0.9910714286	0.9955156951
156	0.995049505	0.1962256448	0.9900406728	1	0.9910714286	0.9955156951
157	0.995049505	0.194861303	0.9900406728	1	0.9910714286	0.9955156951
158	1	0.1935469283	1	1	1	1
159	1	0.1928452383	1	1	1	1
160	1	0.1920358031	1	1	1	1
161	1	0.1904709904	1	1	1	1
162	1	0.1896416975	1	1	1	1
163	1	0.1885157026	1	1	1	1
164	1	0.1874554828	1	1	1	1
165	1	0.1867289681	1	1	1	1
166	1	0.1861828211	1	1	1	1
167	1	0.1850878805	1	1	1	1
168	1	0.1844153212	1	1	1	1
169	1	0.1833725915	1	1	1	1
170	1	0.1826739602	1	1	1	1
171	1	0.1818511894	1	1	1	1
172	1	0.1814824974	1	1	1	1
173	1	0.1806314981	1	1	1	1
174	1	0.1793040515	1	1	1	1
175	1	0.1782919533	1	1	1	1
176	1	0.1757325596	1	1	1	1
177	1	0.1745496005	1	1	1	1
178	1	0.1735049983	1	1	1	1
179	1	0.1719637389	1	1	1	1
180	1	0.1712006326	1	1	1	1
181	1	0.1703451568	1	1	1	1
182	1	0.1693264474	1	1	1	1
183	1	0.1684998136	1	1	1	1
184	1	0.1673810165	1	1	1	1
185	1	0.1661197992	1	1	1	1
186	1	0.1649409613	1	1	1	1
187	1	0.1646853257	1	1	1	1
188	1	0.1623555588	1	1	1	1
189	1	0.1613975811	1	1	1	1
190	1	0.1595014878	1	1	1	1
191	1	0.1589399251	1	1	1	1
192	1	0.1585549282	1	1	1	1
193	1	0.1570005137	1	1	1	1
194	1	0.1549584723	1	1	1	1
195	1	0.1545363485	1	1	1	1
196	1	0.1539603781	1	1	1	1
197	1	0.1534036211	1	1	1	1
198	1	0.1532393718	1	1	1	1
199	1	0.1515412436	1	1	1	1
200	1	0.1506808772	1	1	1	1
201	1	0.1500206177	1	1	1	1
202	1	0.1494891884	1	1	1	1
203	1	0.1478978872	1	1	1	1
204	1	0.1475644074	1	1	1	1
205	1	0.1471950518	1	1	1	1
206	1	0.1451386516	1	1	1	1
207	1	0.1439504775	1	1	1	1
208	1	0.1432750899	1	1	1	1
209	1	0.1421808122	1	1	1	1
210	1	0.140823352	1	1	1	1
211	1	0.1402620814	1	1	1	1
212	1	0.139469183	1	1	1	1
213	1	0.1390000275	1	1	1	1
214	1	0.1378371416	1	1	1	1
215	1	0.1375383552	1	1	1	1
216	1	0.136806469	1	1	1	1
217	1	0.1355615049	1	1	1	1
218	1	0.1349194502	1	1	1	1
219	1	0.1345180068	1	1	1	1
220	1	0.1337110679	1	1	1	1
221	1	0.1327375617	1	1	1	1
222	1	0.1317920528	1	1	1	1
223	1	0.1306692988	1	1	1	1
224	1	0.1299453234	1	1	1	1
225	1	0.1290676143	1	1	1	1
226	1	0.1282677398	1	1	1	1
227	1	0.1271595371	1	1	1	1
228	1	0.1266591301	1	1	1	1
229	1	0.1258571489	1	1	1	1
230	1	0.1249027869	1	1	1	1
231	1	0.1240665065	1	1	1	1
232	1	0.1221355751	1	1	1	1
233	1	0.1218010978	1	1	1	1
234	1	0.1216987304	1	1	1	1
235	1	0.1205649833	1	1	1	1
236	1	0.1204885624	1	1	1	1
237	1	0.1196170816	1	1	1	1
238	1	0.119087165	1	1	1	1
239	1	0.1186831079	1	1	1	1
240	1	0.1184441421	1	1	1	1
241	1	0.1172466441	1	1	1	1
242	1	0.1165344592	1	1	1	1
243	1	0.1160371435	1	1	1	1
244	1	0.1152230211	1	1	1	1
245	1	0.1143892854	1	1	1	1
246	1	0.1136770662	1	1	1	1
247	1	0.1133210751	1	1	1	1
248	1	0.1121946018	1	1	1	1
249	1	0.1110722842	1	1	1	1
250	1	0.1108451789	1	1	1	1
251	1	0.1102418136	1	1	1	1
252	1	0.1100320081	1	1	1	1
253	1	0.1094994909	1	1	1	1
254	1	0.1092787976	1	1	1	1
255	1	0.1082618433	1	1	1	1
256	1	0.1072736711	1	1	1	1
257	1	0.107065804	1	1	1	1
258	1	0.1064677854	1	1	1	1
259	1	0.1055632375	1	1	1	1
260	1	0.1053702337	1	1	1	1
261	1	0.1043004485	1	1	1	1
262	1	0.1034739751	1	1	1	1
263	1	0.103294209	1	1	1	1
264	1	0.1026955634	1	1	1	1
265	1	0.1025398231	1	1	1	1
266	1	0.1013195017	1	1	1	1
267	1	0.1011819993	1	1	1	1
268	1	0.1006558047	1	1	1	1
269	1	0.09979279787	1	1	1	1
270	1	0.09924084943	1	1	1	1
271	1	0.09813043304	1	1	1	1
272	1	0.09730969901	1	1	1	1
273	1	0.09623158606	1	1	1	1
274	1	0.09600229431	1	1	1	1
275	1	0.09559468047	1	1	1	1
276	1	0.0954299443	1	1	1	1
277	1	0.09527084854	1	1	1	1
278	1	0.09394640922	1	1	1	1
279	1	0.09270528494	1	1	1	1
280	1	0.0924243664	1	1	1	1
281	1	0.09200714872	1	1	1	1
282	1	0.09140927448	1	1	1	1
283	1	0.09026763073	1	1	1	1
284	1	0.08995951943	1	1	1	1
285	1	0.08984379779	1	1	1	1
286	1	0.08969642037	1	1	1	1
287	1	0.08919118175	1	1	1	1
288	1	0.08905202138	1	1	1	1
289	1	0.08892116517	1	1	1	1
290	1	0.08791199287	1	1	1	1
291	1	0.08729984547	1	1	1	1
292	1	0.08693611347	1	1	1	1
293	1	0.08653982467	1	1	1	1
294	1	0.08640631875	1	1	1	1
295	1	0.08596545562	1	1	1	1
296	1	0.08570739566	1	1	1	1
297	1	0.08474426188	1	1	1	1
298	1	0.08436247764	1	1	1	1
299	1	0.08380893487	1	1	1	1
